date,0,1,2,3,4,5
2018-05-21,0.9999996021086065,3.9789139224150163e-07,1.6489761035016536e-102,1.2762481624726239e-31,1.1730320335418262e-20,1.1844345068107177e-22
2018-05-22,0.9999953750348902,4.62496503700154e-06,1.4985178133250932e-82,2.28615068800576e-28,7.450691036336351e-14,5.701802811337214e-19
2018-05-23,0.9999925900324967,7.409967455164211e-06,1.1890538461058611e-82,1.3479444260554178e-28,4.7161296834794684e-14,3.3028710074276014e-18
2018-05-24,0.9999997433406423,2.5665935634508786e-07,2.817753774141833e-94,1.1034410370246626e-26,1.0024466585461022e-17,2.4689443575876807e-19
2018-05-25,0.9999926470545408,7.352945456514552e-06,6.46879136931025e-85,1.9512410673723805e-24,2.0542132535191145e-15,1.294853271933757e-17
2018-05-28,0.9999992668510759,7.331489242261148e-07,3.8135080045380724e-88,1.0635085903024449e-24,1.044144738965642e-15,1.1867729952417323e-17
2018-05-29,0.9997430034530924,0.000256996546729897,1.2522900722702107e-73,4.893597765306209e-25,1.7899595819696474e-13,4.357007740795497e-18
2018-05-30,0.9998486504143441,0.00015134958507145288,1.5014514032677425e-75,9.992977498923747e-25,5.858550154556469e-13,2.2309353834054194e-17
2018-05-31,0.9999985893236458,1.4106763173055166e-06,1.701060179217261e-79,5.100501188786918e-24,3.521539876555684e-14,1.9859232270139623e-18
2018-06-01,0.9999993105046766,6.894937333438373e-07,1.123280363446397e-75,8.693217938293122e-25,1.5902709761599465e-12,3.6137983356551754e-18
2018-06-04,0.9999999816589452,1.8340701191360028e-08,1.389628211150363e-82,8.081376064467726e-25,3.5317591790640167e-13,6.035739833710131e-18
2018-06-05,0.9999986345724756,1.3654270955981599e-06,4.7656712115790925e-76,2.8096404884801046e-25,4.2786971232345683e-13,6.081128892279511e-16
2018-06-06,0.999818925763694,0.00018107138656287135,3.2984760922178488e-62,3.2534406495607346e-24,2.84973968354625e-09,4.87908861814734e-15
2018-06-07,0.9999826140877212,1.7385911889399817e-05,1.4197617742193023e-78,9.791532750572938e-25,3.544866346788554e-13,3.646939349002304e-14
2018-06-08,0.9998493557591933,0.00015064423889903629,5.789620808646737e-76,4.668880475883466e-24,1.8710065994513387e-12,3.5889709175884555e-14
2018-06-11,0.9998560301566299,0.00014396983403217351,1.9057990817471132e-72,4.93396657451838e-24,9.319183486339361e-12,1.9893542075458765e-14
2018-06-12,0.9999999975089437,1.979179299745217e-13,6.451351139764607e-156,2.280037858005921e-23,4.1197103878855666e-30,2.4908575390909674e-09
2018-06-13,0.9999999995166569,1.19630560961859e-12,1.8602499197173917e-138,2.1444768459847534e-23,1.382891103651682e-23,4.821471501906963e-10
2018-06-14,0.9999993957789619,4.0022473275102236e-11,4.129024946118079e-168,1.9290434873390327e-18,8.006143922134415e-34,6.041810170093897e-07
2018-06-15,0.9999993761371001,4.8066002190592285e-09,1.9862389574759005e-154,1.4616062072092335e-16,6.57781220162131e-30,6.190563005650146e-07
2018-06-18,8.082380453513954e-29,1.0,3.035457760531572e-101,4.5871453487316024e-45,2.4885673531507e-21,1.5810409095622792e-38
2018-06-19,3.734010374190378e-17,0.9999998585959162,1.0790470194365118e-61,1.1108667010202017e-30,1.4140408348795085e-07,7.323266772026972e-22
2018-06-20,2.2521325276017563e-19,0.9999999513387022,2.3439471947776632e-64,1.2161804945807297e-33,4.866129622395155e-08,1.4817889944039244e-24
2018-06-21,1.1109374403960882e-20,0.3652787697703045,2.4240766155624483e-27,1.0235145332445768e-35,0.6347212302296954,6.852385584336789e-25
2018-06-22,3.1659059617263724e-23,0.004428326754402878,6.571811444972063e-22,1.360181554048746e-37,0.9955716732455985,3.6682315331452575e-27
2018-06-25,9.93083163943347e-20,0.0023807968935783195,3.8959528791038277e-17,1.703519289498588e-34,0.9976192031064213,4.0048726371899476e-23
2018-06-26,2.0969483922104127e-25,0.0013730149517037953,9.645313648659511e-16,1.3836105202983993e-40,0.9986269850482965,9.444922422016538e-30
2018-06-27,1.9831049582787863e-22,0.0005697706434894833,5.485726162970817e-14,1.056238982907698e-37,0.9994302293564574,1.5203876853041373e-26
2018-06-28,9.58445191467411e-21,6.666935514282507e-05,6.761533772577723e-16,2.719066077599575e-36,0.9999333306448548,2.736785517045593e-25
2018-06-29,2.5753726318758363e-22,6.605042120678997e-05,2.1601032865578522e-10,2.733722087355244e-38,0.9999339493627829,2.902202200764206e-27
2018-07-02,3.200295974404075e-18,0.00020493108054472136,1.4829921238634638e-13,3.881674595577418e-34,0.9997950689193063,2.8243607605633393e-22
2018-07-03,1.2765005439087093e-23,7.968316151381971e-05,1.6510922872827148e-08,3.7722352692453705e-39,0.9999203003275644,6.559366190362666e-28
2018-07-04,2.5631655139009578e-26,0.000104295930664148,1.0273539288596852e-13,3.270658934874194e-42,0.999895704069233,7.367863779752499e-31
2018-07-05,1.3701802437614057e-18,0.0011546263787716026,1.0726000744259107e-15,6.866059239026232e-34,0.9988453736212268,8.317598297223086e-23
2018-07-06,4.190283403189377e-18,0.0010918376339892945,1.7431774779996885e-17,1.6657875685183433e-31,0.9989081623660113,3.019025617424222e-22
2018-07-09,3.1476510250785683e-19,0.0012260966169177457,9.98853853235306e-22,3.805466495285302e-31,0.9987739033830813,3.2307976190774147e-23
2018-07-10,9.444006536548e-19,0.013384570260657673,4.164351020115556e-27,1.5698993453223157e-28,0.9866154297393422,1.0253210874703596e-22
2018-07-11,2.309325434752315e-25,0.19205746709994945,1.8693497636094766e-23,4.6886104411937125e-36,0.80794253290005,1.6008546191602404e-29
2018-07-12,7.018170423840317e-18,0.22345777612340031,2.4047476873589405e-27,1.0978223504834749e-31,0.7765422238765997,3.7165302468301064e-24
2018-07-13,1.4450666608540765e-24,0.04139316414644061,1.3525234554413262e-20,8.868034039907808e-38,0.9586068358535611,5.806364799379618e-32
2018-07-16,9.295858565748695e-21,0.02843252798469222,3.083945238842379e-23,6.557075790823665e-35,0.9715674720153088,2.5554046651097176e-28
2018-07-17,1.0874130966367034e-25,0.0028735047695490194,6.307500944105755e-17,3.5541082689556735e-38,0.9971264952304494,1.9027869908996587e-33
2018-07-18,1.2884411414162159e-20,0.0029671136047376453,1.09606708244172e-15,1.7608869466569546e-33,0.9970328863952613,3.335849567900299e-28
2018-07-19,3.07753509529955e-26,0.0008293711221992963,1.3783665990003228e-13,7.749118555587941e-40,0.9991706288776631,1.1690830710459737e-34
2018-07-20,2.631153814448395e-26,5.125113712437805e-05,4.6337358237735765e-11,1.1663980004097984e-39,0.9999487488165375,2.8841950352929035e-35
2018-07-23,2.7256358799135675e-28,0.00014187861021273986,9.88929069978697e-11,7.215204026947208e-40,0.9998581212908947,5.880387849948932e-39
2018-07-24,2.2465425115476846e-21,0.0001458678599860979,1.396189279088256e-17,9.28258595910659e-33,0.9998541321400142,1.4992511511069454e-31
2018-07-25,9.482352177208223e-27,6.535413662100384e-05,2.831535144157839e-10,2.2640446686493435e-37,0.999934645580226,2.2290110068414574e-37
2018-07-26,2.5807570887503454e-24,5.065488170510818e-05,1.0561544370245176e-09,4.616068769313521e-35,0.9999493440621413,8.742514889619172e-35
2018-07-27,2.281818472027456e-26,4.5773506535755543e-05,5.067667419987135e-12,1.1645253360163988e-35,0.9999542264883957,3.9394345151063106e-38
2018-07-30,3.468246784828348e-22,7.081685365328545e-05,6.435000455224011e-13,1.3983717359563641e-31,0.9999291831457015,1.0593393145775368e-33
2018-07-31,1.6037335685805447e-28,0.00013527366250488406,4.957208984299589e-13,1.1247090250395893e-35,0.999864726337,1.7691770541238257e-40
2018-08-01,1.2096097774985025e-22,0.00020791406349610195,3.2168353446062896e-13,5.002594935125505e-29,0.9997920859361814,5.507935685639018e-35
2018-08-02,1.2149218031536988e-29,6.90891037173115e-05,1.1269902718386164e-11,3.4017863085574006e-35,0.9999309108850127,9.065862409731834e-45
2018-08-03,3.718333145942474e-32,3.4421662452779306e-05,1.2396586134886114e-10,2.8440820635067943e-36,0.9999655782135813,4.420241580106695e-49
2018-08-06,7.366829739918651e-29,3.388060433200681e-05,9.233381290523667e-17,9.683984014079434e-34,0.9999661193956675,1.436168225166832e-45
2018-08-07,3.982237271511623e-33,9.794370026883098e-06,1.552108091658466e-10,1.6052914802436784e-38,0.9999902054747608,1.3676518562893434e-55
2018-08-08,2.127489402994028e-29,1.0539217740521436e-05,4.7436637101148935e-14,8.280488570590817e-35,0.9999894607822118,3.46623682165155e-52
2018-08-09,3.1513791328737933e-31,1.3791503979709406e-05,7.325435719442505e-12,8.728394345877457e-38,0.999986208488694,9.174061971521782e-53
2018-08-10,4.0096970088066546e-25,2.8165238526164337e-05,3.5963505597826863e-12,1.2687785462026303e-32,0.9999718347578772,1.29840145942784e-46
2018-08-13,3.290073963165107e-27,1.6612605757864082e-05,5.384869479947276e-12,1.5301097813292205e-36,0.9999833873888555,6.475245644388245e-49
2018-08-14,1.2662975436046782e-29,7.658940185910862e-06,1.3125326157003591e-12,5.163459957134973e-40,0.9999923410584999,9.089096949918527e-52
2018-08-15,3.1564568135293757e-27,2.9482252842635297e-05,2.9158528201640117e-20,1.6897559924476158e-35,0.9999705177471578,1.230847940227834e-49
2018-08-16,5.725437208902515e-31,5.077264729847382e-05,1.3370899259058779e-08,7.989367379403961e-42,0.9999492139818027,2.6752455952228876e-54
2018-08-17,1.3683647649692537e-29,3.1773885032177545e-05,7.783369516478543e-13,3.7522537731908727e-41,0.9999682261141886,5.03028109965173e-53
2018-08-20,6.887954163289862e-28,0.00019107631322674547,9.803008597141902e-11,3.265388286190658e-40,0.9998089235887441,3.3036090384095446e-50
2018-08-21,1.6160204666998298e-30,0.0001605500543434688,1.243564021975084e-10,3.806674457923878e-42,0.9998394498212998,1.6691327753899695e-53
2018-08-22,3.379696034190951e-29,2.0174105765044052e-05,3.633134016945767e-14,1.429573569780694e-40,0.9999798258941978,1.3653634787142592e-52
2018-08-23,2.7577972907365934e-21,0.0003313094349357478,1.2727494466852613e-17,1.019006761780442e-33,0.9996686905650658,1.799361037882411e-44
2018-08-24,5.1000885127445085e-23,0.00027215941733085326,7.11924074732847e-14,1.0665001916446778e-35,0.9997278405825988,1.2662588676138641e-45
2018-08-27,1.6103194833375217e-21,8.373889924670405e-05,3.4556508894046224e-12,6.86564490036581e-33,0.9999162610972976,1.707306305742388e-44
2018-08-28,4.422855261482053e-28,0.0002658434101018945,5.3848639612476385e-15,4.491496097762251e-39,0.9997341565898915,1.3900042357368551e-53
2018-08-29,1.442688691863977e-22,0.00042005912616195043,3.980132031959254e-10,2.834827266048638e-34,0.9995799404758252,1.3114875143720162e-46
2018-08-30,1.757120588911657e-28,0.0001316488975358241,9.937544888928095e-08,6.1494683510005705e-40,0.999868251727016,4.0233339193210996e-55
2018-08-31,1.2429261029495058e-28,0.0008988717344514093,4.172780160123099e-12,8.655810709468559e-41,0.9991011282613765,3.2656466008585943e-53
2018-09-03,6.834408113322597e-22,0.002124979844881303,6.761805549011479e-16,3.562205021805538e-33,0.9978750201551168,1.4095750109478908e-46
2018-09-04,1.183762343056953e-30,0.02353611749830757,4.36210686312626e-14,5.815726073724449e-43,0.9764638825016473,4.965263063721728e-60
2018-09-05,1.0741743748244133e-25,0.002520623124129685,3.214880475218836e-18,4.279852245000914e-37,0.9974793768758721,3.539021040548762e-55
2018-09-06,8.364169254101545e-21,0.2688713994951649,1.3932423453800304e-10,1.1728678879943904e-39,0.7311286003655112,1.0990060897674556e-59
2018-09-07,3.60728292201379e-24,0.0023212651281994115,6.418087739944773e-07,1.924822534947526e-43,0.9976780930630271,2.2396004550545888e-63
2018-09-10,7.446214381755499e-24,0.01213439208754365,3.2146075874406386e-11,4.724429032627937e-42,0.9878656078803107,2.1413452373194527e-63
2018-09-11,1.8114700450901603e-26,0.007418009106143303,5.0482537268544236e-08,2.389436617035707e-45,0.9925819404113202,4.7255956401826216e-67
2018-09-12,7.344567378454912e-30,0.012707813745431186,7.79732137042561e-06,1.4538155043675277e-48,0.9872843889331981,9.83079158152389e-72
2018-09-13,1.4233224356678254e-20,0.18060537223296955,1.2813594025346878e-13,2.1697528762582362e-40,0.8193946277669035,2.7878581091568825e-64
2018-09-14,2.3932255768542627e-28,0.23495360611653757,6.245179731461157e-08,2.828877860213487e-48,0.7650463314316643,2.446634030692715e-72
2018-09-17,2.1976462721841264e-28,0.0011802221635350153,0.003970753058787162,2.348517317232427e-48,0.9948490247776781,4.722695497402105e-72
2018-09-18,5.4217995047163746e-33,1.0,6.133219533695259e-66,2.3107045113226765e-55,6.749975250172697e-20,3.2754692933705712e-77
2018-09-19,0.04929752775286939,0.9507024506714306,7.285353162310011e-59,1.8877215873097293e-20,2.1575700798792562e-08,2.4074555286615155e-42
2018-09-20,0.4984704669450123,0.5015295236560122,6.589314896843598e-61,1.5927483589226507e-19,9.398974559108631e-09,1.6858201423890724e-40
2018-09-21,0.2720971959143413,0.7279020612169498,5.379118988794505e-53,1.382058125896585e-19,7.428687100584529e-07,6.327153844055065e-40
2018-09-24,0.4143134757272388,0.5856865105827357,1.811533762021488e-62,4.576467164754788e-19,1.3690024187657109e-08,2.4460230416781916e-40
2018-09-25,0.952097210809702,0.04789730550822408,6.087502843876762e-58,3.856768567700096e-18,5.483682074503737e-06,4.900456118811453e-39
2018-09-26,0.9739240805860744,0.026075907482667394,9.000891557195052e-68,6.796890407991465e-19,1.1931257882671285e-08,1.983778230974367e-37
2018-09-27,0.9999926856657183,7.29398022683211e-06,1.7384536481076198e-74,5.53283736353946e-19,2.0354055479455935e-08,3.381734631579678e-37
2018-09-28,0.9999999999982521,1.7466473375289906e-12,8.874155669130819e-156,4.3246869083182574e-18,1.5702808076994294e-34,8.105409492317248e-41
2018-10-01,0.9974480167885516,0.002551983211448123,1.1858226547178392e-93,4.0545157025299613e-19,6.430999281757375e-22,7.881707817938291e-41
2018-10-02,0.9999999972727878,2.7272127881854147e-09,1.2706841184813595e-138,2.1664600127434562e-19,2.687979350475892e-29,5.888721750797871e-42
2018-10-03,0.9999962117442064,3.7882557919625768e-06,3.276607069292632e-113,8.872997546591258e-19,2.015863188198767e-24,2.235086409544735e-42
2018-10-04,0.9999999962150845,3.7849148987774624e-09,3.582460856699531e-141,5.537736923265983e-17,1.0121684810660491e-32,4.548198040030768e-37
2018-10-05,0.9999998296916639,1.7030639604233706e-07,6.897150085228458e-94,1.940566110909668e-12,3.1298090253074506e-16,6.125934556734524e-34
2018-10-08,0.9984761732281762,0.001523826768416537,6.3745927903867525e-74,2.8884102805797646e-12,5.204694229150822e-13,7.219989934175641e-36
2018-10-09,0.9771041907018517,0.022895809288550343,7.886160981440643e-69,4.592783034061992e-12,5.0037535517030195e-12,1.8213546579171486e-35
2018-10-10,0.9999999026138949,9.738228952174153e-08,1.5540973535557866e-117,3.817299848861548e-12,1.130867432493553e-24,8.12560891697929e-40
2018-10-11,0.9993334543560222,0.0006665449689882738,6.563463146617849e-79,6.744029489168043e-10,5.865709270618698e-13,4.964418881145903e-35
2018-10-12,7.074216061584567e-69,1.0,1.8428111577894348e-24,7.649125972279733e-81,4.126784822887609e-17,1.845160356361828e-110
2018-10-15,5.066502396066915e-43,0.9999935299371875,1.0255227296191997e-17,1.4606482857993768e-52,6.470062811769298e-06,1.4938360846986252e-80
2018-10-16,4.5922969006413495e-39,0.9999637591661845,6.441329404157563e-17,3.542943391679994e-48,3.62408338140789e-05,3.6869094674092565e-76
2018-10-17,6.061021994207418e-49,0.0021405626686006904,0.9963910798089713,3.850803269969544e-58,0.0014683575224295209,1.068726960337364e-85
2018-10-18,1.0251372570178378e-52,1.1085485159836884e-05,0.9999732604634843,2.580744361001998e-62,1.5654051355789693e-05,9.827702425237985e-90
2018-10-19,9.046033398746162e-49,0.0002055569685331207,0.9993780484692159,3.700849551233355e-58,0.00041639456224943164,8.510947964953783e-86
2018-10-22,6.46747923058817e-54,0.0006199008116909117,0.9991214003500751,1.7527241068660655e-63,0.0002586988382335223,5.974986618777068e-92
2018-10-23,3.627168788180942e-48,0.0002547458588122251,0.9995408731030314,3.456096922450282e-58,0.0002043810381563001,7.493376786642363e-86
2018-10-24,4.250104421175883e-45,0.00028157449013961773,0.9988971572132531,6.719227639719921e-55,0.0008212682966087356,2.7691750896525075e-82
2018-10-25,7.515282541496242e-55,0.011869718071967362,0.9868519892365466,7.685022269532408e-65,0.0012782926914852789,6.2163256372666275e-93
2018-10-26,1.9044313001185074e-55,2.5165102282541694e-07,0.9999993269999967,1.3025130059423081e-67,4.2134898120563277e-07,7.258356294114757e-95
2018-10-29,5.033987685836997e-46,3.411609591438925e-05,0.9998986915555287,5.962321264102368e-58,6.719234855736265e-05,6.172886532629197e-85
2018-10-30,3.2108218867439356e-51,1.8332274171614875e-05,0.9999526545550093,1.0548393147203493e-62,2.9013170818728037e-05,1.644233791130041e-90
2018-10-31,2.12924481451798e-50,1.7721842730880622e-05,0.9999466743538268,6.407549017063816e-62,3.560380344242491e-05,2.012723625160183e-89
2018-11-01,1.8442913021842643e-47,6.802126750228289e-05,0.9997270870236764,9.924402190183735e-60,0.00020489170882099058,9.028150070828788e-88
2018-11-02,6.077932019300672e-50,3.715714708424787e-05,0.9999252066779026,1.7618606408350266e-62,3.76361750131481e-05,3.4759328836487503e-90
2018-11-05,2.5447512224868166e-60,4.467411438308809e-06,0.99999503054967,1.7030013550762514e-73,5.020388910553726e-07,7.392676936434542e-102
2018-11-06,1.7523273553436173e-49,9.201406283324961e-06,0.999989088263265,2.3490347116984563e-63,1.7103304509489792e-06,1.5573612077958364e-90
2018-11-07,5.521598934985477e-48,2.4485315290123513e-08,0.9999999564751603,1.3787910328702526e-65,1.9039524674834876e-08,3.2563471594005684e-93
2018-11-08,2.1649566913419057e-64,1.763561035345092e-07,0.9999998230103163,1.577853017110618e-82,6.335805035499987e-10,4.61924858730061e-112
2018-11-09,1.8345165206957017e-61,8.064870366716575e-09,0.9999999910850725,1.543321488866972e-79,8.500572066017673e-10,9.926105067044551e-109
2018-11-12,1.9686185878655967e-53,2.2366955186980257e-08,0.9999999759658336,5.635790654319627e-72,1.6672119565659482e-09,5.8014474190069e-101
2018-11-13,3.994271458412534e-52,1.4754510658023184e-07,0.9999998277377375,5.8830627219505824e-71,2.4717155165768284e-08,1.614201160617185e-99
2018-11-14,6.931335779529339e-55,7.193141494951198e-07,0.999999241171171,1.1547609469939373e-73,3.9514679480754944e-08,9.579656977167251e-102
2018-11-15,3.4519777931086654e-54,1.4109722226505785e-08,0.9999999842615815,4.373311468198087e-73,1.6286965971826e-09,4.280097948077471e-101
2018-11-16,3.2198688648765274e-51,4.1880221900908295e-08,0.9999999529218144,9.33076086851857e-71,5.197963456953124e-09,3.540221678653682e-99
2018-11-19,3.601556985170625e-55,9.088615000235584e-09,0.9999999905299832,2.715299193950756e-75,3.814016114669067e-10,1.3234334659237653e-103
2018-11-20,2.3374016859649804e-58,4.735157417827739e-06,0.9999952349121152,6.953428044648117e-79,2.993046520834327e-08,1.0017859823035773e-107
2018-11-21,1.1624839104092686e-61,1.8630650601088647e-08,0.9999999810470952,1.6996360015284932e-81,3.222536447463585e-10,2.2438318036751633e-111
2018-11-22,2.273501629639608e-55,1.680898845069724e-07,0.9999998282433028,2.657712158700823e-75,3.6668118554948287e-09,3.383415870834641e-104
2018-11-23,2.232258796903613e-48,2.7644309401881997e-07,0.9999997122831067,3.257222949871236e-68,1.1273799999647927e-08,5.981903152545232e-97
2018-11-26,3.4385444376840527e-54,3.814821775396653e-08,0.999999960785752,1.5600328398980062e-74,1.066030543643591e-09,1.618477331739279e-103
2018-11-27,2.7121653696897577e-57,2.979010756264554e-08,0.9999999700279649,2.962669957237865e-79,1.819274649987103e-10,3.503501878014647e-109
2018-11-28,2.6779546013640414e-49,7.653580200707406e-08,0.9999999229781226,9.161469012378644e-72,4.860749903985582e-10,1.3804424128544907e-100
2018-11-29,3.0186713351402484e-58,5.990113968294093e-09,0.9999999939919171,9.897948744349439e-81,1.7968942760018132e-11,2.4342555310649785e-110
2018-11-30,2.1827867127982517e-55,3.1381186502447986e-09,0.9999999968326616,1.6573872947429633e-78,2.9219095010177687e-11,6.466109488169293e-108
2018-12-03,1.6893546726198378e-62,3.99836149183327e-09,0.9999999959998078,2.0302686009562753e-87,1.831441062899457e-12,3.539343925683529e-117
2018-12-04,1.2883942072904421e-52,2.547988771514191e-08,0.9999999745011973,6.336590574283804e-78,1.891454876492904e-11,6.674335291133868e-107
2018-12-05,1.9661441671647266e-52,2.8114656168987245e-09,0.9999999971705815,6.566009035344218e-77,1.7952903055090457e-11,1.942671644285961e-106
2018-12-06,4.977382519587525e-50,2.64527016180404e-08,0.9999999733884412,1.5287992284135005e-74,1.5885790922245447e-10,1.392246382729453e-103
2018-12-07,3.546636302547327e-58,3.842095166750906e-08,0.9999999615514196,6.808878462008988e-83,2.7628719793691872e-11,4.0320268911456925e-113
2018-12-10,1.1013866271945916e-56,3.878955507343864e-09,0.9999999961116988,2.432103916564774e-81,9.345419584473173e-12,2.8188639669286886e-111
2018-12-11,1.1185886502702535e-60,2.396844047066017e-08,0.9999999759928466,8.053693330333772e-85,3.871356379613268e-11,7.752315753705592e-116
2018-12-12,2.9872562407740704e-49,6.410792322951973e-07,0.999999358683302,1.1156536703110428e-74,2.374647980710986e-10,1.961479187566539e-104
2018-12-13,2.3372867428901424e-64,6.04259214049437e-08,0.9999999395696761,1.899231835137142e-89,4.401765738764227e-12,6.631697806013005e-121
2018-12-14,2.8435078899339703e-54,2.3160164049719646e-08,0.9999999768141079,2.9359917444421895e-79,2.5727837743025008e-11,2.2795717550969293e-110
2018-12-17,1.2881675897550918e-50,2.509286428057317e-07,0.9999997483559909,2.267381833251243e-75,7.153665970027933e-10,1.2661312952124861e-105
2018-12-18,1.5593096866913671e-59,6.324332601117228e-06,0.9999936728725082,1.6202992648551413e-83,2.794889794677479e-09,3.917017247307956e-115
2018-12-19,3.6566642211325715e-56,9.999517119082292e-07,0.9999989983455684,2.9053720503825897e-80,1.702719377844547e-09,1.9048726775369269e-112
2018-12-20,2.9694306637610672e-61,4.433704176453432e-06,0.9999955656181816,1.2689689140001278e-86,6.776419860892243e-10,5.453893214316456e-120
2018-12-21,1.6499286686246868e-51,0.00011857272300210074,0.9998759848096193,3.5376367424491705e-77,5.442467379373195e-06,1.044870519680171e-112
2018-12-24,2.4922465968767927e-43,0.0002421554691867005,0.9993870906423695,4.5543942406155705e-69,0.00037075388844446365,5.231837642251819e-104
2018-12-25,2.1104893480318767e-52,0.0001268798320918055,0.999868577724743,9.182992985148006e-81,4.542443166272193e-06,1.1059754443606526e-118
2018-12-26,1.1672314821232657e-43,0.0003383895711454133,0.9996221569212066,3.733880946957068e-72,3.945350764765238e-05,3.304876124335607e-110
2018-12-27,1.8323906911083566e-61,3.7612928122043214e-05,0.9999623870555966,1.0238260530802238e-99,1.6280711709704332e-11,3.547178209021305e-145
2018-12-28,1.1942403616965243e-51,0.0028410173496736255,0.9971589778414559,5.389720407215322e-94,4.808868831380325e-09,5.212851505163673e-138
2018-12-31,6.553702268109635e-45,0.0011727306300100863,0.9988272550868565,1.2326600298458612e-86,1.4283134630152453e-08,2.698379174405056e-129
2019-01-01,7.203541928342389e-45,0.00014198797976622808,0.9998580076847723,2.38040091092452e-87,4.33546222418723e-09,5.1281942864757454e-130
2019-01-02,1.9909742601739178e-56,5.510150764507395e-07,0.9999972852344222,1.808761181865106e-95,2.1637505016975416e-06,2.8318548290785506e-128
2019-01-03,5.465620601414273e-50,2.730133684438248e-06,0.9999867245779152,1.0960944634222076e-87,1.054528840122415e-05,1.9575280094981227e-123
2019-01-04,1.5449684399416744e-47,2.566749459674238e-07,0.9999962135442885,3.408660759574805e-85,3.5297807651132895e-06,2.107920468459948e-120
2019-01-07,2.5539770453367597e-48,3.2667570977655047e-06,0.9999886694237398,1.4952094166409644e-85,8.063819162735222e-06,6.042411902611528e-121
2019-01-08,1.364105517688217e-49,2.8140925353749682e-05,0.9999616637380726,2.9830743357428477e-87,1.01953365744682e-05,1.3957517472972701e-123
2019-01-09,2.2840300192127173e-58,3.8816186092191924e-05,0.999959817658083,5.688912862096228e-96,1.3661558252417607e-06,3.347834017271989e-133
2019-01-10,2.5384379274840875e-59,6.329311729726469e-06,0.9999856661380702,5.4873523554271645e-96,8.00455020066989e-06,8.729346419080144e-133
2019-01-11,1.412096272164087e-51,6.577624190650239e-06,0.9999622048455108,1.0722127229459133e-88,3.121753029894023e-05,9.134537414352725e-126
2019-01-14,6.954997733283791e-34,0.999931093440382,3.2882320729787763e-13,1.449227589541465e-70,6.890655929075284e-05,1.0566303480891292e-109
2019-01-15,6.082789022129893e-28,0.10441061140394489,0.004634008617374582,4.302504204865971e-63,0.8909553799786819,5.1936560598592e-102
2019-01-16,7.771879185350625e-25,0.9733923707355583,6.572244406202015e-14,3.8766416157215456e-59,0.026607629264377437,1.7299412288666408e-100
2019-01-17,3.512890601946073e-24,0.999993510926317,1.3402022568700718e-23,1.0564713087898674e-54,6.4890736840933575e-06,1.46331531820872e-98
2019-01-18,4.9111169663243616e-23,0.9999996977984432,7.59721010222145e-21,6.507873136068921e-55,3.022015575222684e-07,9.149778974868521e-98
2019-01-21,5.768576747676053e-24,0.9999997499437888,1.5825631129839348e-21,1.1774421576000256e-55,2.500562108883151e-07,1.0588703495715753e-99
2019-01-22,5.018229913479854e-24,0.9999998783950946,2.306600939778009e-23,1.227911184280609e-55,1.2160490481432623e-07,4.108425237979049e-101
2019-01-23,1.1178618384251861e-28,0.9999991248994916,1.4836655859244084e-15,1.04648137509574e-59,8.751005069413084e-07,5.206246988367302e-105
2019-01-24,1.5222594262296167e-22,0.9992398128809574,1.5173433205007203e-12,8.069991669894954e-52,0.0007601871175238484,4.1508313675634043e-97
2019-01-25,1.18774575467325e-23,0.9892515568588629,3.4538319907611017e-10,6.0785953236082e-52,0.010748442795752895,1.2222680963603747e-95
2019-01-28,1.5202554969049083e-28,0.9999966532665402,6.682566773778872e-14,3.358819449589708e-57,3.3467333918157717e-06,6.274984003379493e-100
2019-01-29,7.227861533609015e-25,0.9999875715399128,2.6172572978099014e-13,1.5385403580430399e-52,1.242845982594986e-05,4.279897793960774e-93
2019-01-30,1.5821475723466712e-24,0.9999296748948503,1.0029175410475585e-12,6.894189645322402e-51,7.032510414539346e-05,7.454286545523034e-89
2019-01-31,8.321749653455976e-23,0.9968390715171181,1.7907477568923057e-10,1.7784874701321554e-48,0.0031609283038057834,2.3139736678735196e-86
2019-02-01,7.748128124181258e-22,0.9995865332566567,2.870652170173873e-16,7.959670011869174e-47,0.000413466743344663,3.143741135254075e-84
2019-02-04,1.0222597883950282e-21,0.9871711942380279,7.81586428715399e-12,2.8757655818269488e-46,0.012828805754156866,2.1216528106786645e-83
2019-02-05,1.8245693729928977e-21,0.8400648991373877,7.709484232135826e-09,1.252590464330359e-45,0.15993509315312734,1.21996672528009e-82
2019-02-06,1.3132282554229456e-29,0.3931479877946426,0.12247898273891603,3.6380818042894844e-54,0.48437302946644084,7.950797311965041e-92
2019-02-07,5.192402397114014e-26,0.2568469267401034,2.792581659566691e-06,1.4959639342939832e-50,0.7431502806782355,6.76944299506718e-88
2019-02-08,2.967185237275498e-28,0.0912795229201534,1.5142789389471728e-10,1.665850114367182e-51,0.9087204769284184,1.3251118022402191e-85
2019-02-11,1.643135487219492e-25,0.105038233322098,0.00038987544817530327,1.8096335990522685e-48,0.8945718912297249,4.748028981638134e-83
2019-02-12,1.7695465292475144e-24,0.7599880123189178,1.0574485355579318e-08,3.2782567119837374e-46,0.2400119771065958,2.917947714413329e-82
2019-02-13,5.641674652259651e-21,0.5192648431226773,4.438307904304242e-12,2.5637969748163416e-43,0.48073515687288354,2.1904708845103908e-79
