date,entropy,confidence
2017-04-27,2.3448778126776243e-11,1.0
2017-04-28,1.7465349034825314e-11,1.0
2017-05-01,1.42040308624767e-10,0.999999999994543
2017-05-02,4.9505078674876306e-11,0.999999999998181
2017-05-03,5.179417107016648e-11,0.999999999998181
2017-05-04,8.456384745364376e-12,1.0
2017-05-05,1.0081525834923965e-12,1.0
2017-05-08,5.804236297525804e-13,1.0
2017-05-09,3.569664247628264e-11,0.999999999998181
2017-05-10,1.737914371428037e-11,1.0
2017-05-11,5.247646804046428e-12,1.0
2017-05-12,2.8345428156318345e-11,0.999999999998181
2017-05-15,3.3884765808855336e-10,0.9999999999872671
2017-05-16,1.1274991778802822e-10,0.999999999996362
2017-05-17,5.091969535372985e-10,0.9999999999799911
2017-05-18,1.780710257900761e-10,0.999999999992724
2017-05-19,4.632960926297863e-11,0.999999999998181
2017-05-22,6.023250642278078e-11,0.999999999998181
2017-05-23,1.4252051010410907e-10,0.999999999994543
2017-05-24,1.9605385585102753e-10,0.999999999992724
2017-05-25,6.292903760942526e-10,0.9999999999745341
2017-05-26,1.0243591705399734e-09,0.9999999999581632
2017-05-29,1.0426948004323677e-06,0.999999940904674
2017-05-30,1.9611189424109923e-06,0.9999998844614377
2017-05-31,1.2666580464523753e-05,0.9999991546304889
2017-06-01,2.5495803957386744e-06,0.9999998472812993
2017-06-02,1.2035921398816724e-05,0.9999991996431637
2017-06-05,1.6608623786145703e-05,0.9999988696205968
2017-06-06,5.5520530889465646e-05,0.9999958546736224
2017-06-07,1.943729894825939e-05,0.9999986617230976
2017-06-08,1.9582467706262774e-05,0.9999986509856176
2017-06-09,3.3490087299190615e-05,0.9999975973725427
2017-06-12,2.4615474142691645e-06,0.9999998528837858
2017-06-13,8.241032598920636e-07,0.9999999539431893
2017-06-14,1.885655275479e-06,0.9999998891798957
2017-06-15,3.2862151655849743e-06,0.9999997999202805
2017-06-16,1.4177619414494092e-05,0.9999990460933079
2017-06-19,3.3300972539317216e-05,0.9999976119862686
2017-06-20,4.683535705840445e-06,0.9999997081359168
2017-06-21,5.810749015692939e-06,0.9999996326242346
2017-06-22,2.4705843724127335e-06,0.9999998523089852
2017-06-23,1.3114677042739278e-07,0.9999999933879735
2017-06-26,3.126176483343232e-08,0.9999999985357135
2017-06-27,2.9803392258876494e-08,0.9999999986066541
2017-06-28,1.1532323267044643e-07,0.9999999942247086
2017-06-29,7.539589786817925e-08,0.9999999963074515
2017-06-30,7.165375956226922e-07,0.9999999602841861
2017-07-03,2.278617895875534e-07,0.9999999881638361
2017-07-04,1.273182699398262e-06,0.9999999269639401
2017-07-05,2.138900213196575e-06,0.9999998732983011
2017-07-06,3.70409469514006e-06,0.9999997727136619
2017-07-07,4.58631994936373e-07,0.9999999752271836
2017-07-10,1.6532996819310524e-08,0.9999999992487574
2017-07-11,1.4841396655745023e-07,0.9999999924675649
2017-07-12,8.41268558742807e-07,0.9999999529263743
2017-07-13,1.4116004286454056e-12,1.0
2017-07-14,1.735124104034513e-10,0.999999999992724
2017-07-17,2.8365412596600154e-07,0.999999985087925
2017-07-18,7.025215733296735e-10,0.9999999999727152
2017-07-19,4.418573435794274e-06,0.9999997257091685
2017-07-20,3.919441838841196e-18,1.0
2017-07-21,0.01663893062212696,0.9976390314147824
2017-07-24,0.00031455899383252967,0.9999726644135115
2017-07-25,2.0528485792108178e-13,1.0
2017-07-26,4.880167485397377e-10,0.9999999999818101
2017-07-27,1.1360232875678395e-08,0.999999999492502
2017-07-28,6.05378200768803e-08,0.9999999970677891
2017-07-31,1.662204701942953e-30,1.0
2017-08-01,9.262050052558489e-22,1.0
2017-08-02,7.150619373168079e-18,1.0
2017-08-03,6.4716038076396175e-21,1.0
2017-08-04,2.87993368879631e-24,1.0
2017-08-07,1.7005520317413216e-23,1.0
2017-08-08,3.281195551065938e-14,1.0
2017-08-09,3.022134747857435e-22,1.0
2017-08-10,6.127075674837951e-22,1.0
2017-08-11,1.1429098297507186e-13,1.0
2017-08-14,3.499679355486781e-10,0.9999999999872671
2017-08-15,2.6122762026586576e-10,0.999999999990905
2017-08-16,1.778979102470796e-10,0.999999999992724
2017-08-17,1.2894193375083724e-12,1.0
2017-08-18,4.217354146290202e-08,0.9999999979936547
2017-08-21,2.825086394073482e-11,0.999999999998181
2017-08-22,8.448869181847899e-15,1.0
2017-08-23,2.2898019630099663e-12,1.0
2017-08-24,1.63668936476248e-16,1.0
2017-08-25,9.048403134512124e-14,1.0
2017-08-28,2.2020529852304718e-14,1.0
2017-08-29,2.494638949404335e-15,1.0
2017-08-30,1.5816962290101298e-15,1.0
2017-08-31,1.605681778459105e-12,1.0
2017-09-01,1.8909594037267778e-10,0.999999999992724
2017-09-04,1.3157733531490304e-14,1.0
2017-09-05,1.684021450263606e-10,0.999999999994543
2017-09-06,1.3215021840682393e-10,0.999999999994543
2017-09-07,2.0161216784002657e-09,0.9999999999181455
2017-09-08,7.456623339913313e-12,1.0
2017-09-11,3.5608884821729097e-12,1.0
2017-09-12,4.4190345629050664e-09,0.9999999998108251
2017-09-13,3.6481527048803785e-14,1.0
2017-09-14,2.9706250736286525e-10,0.9999999999890861
2017-09-15,3.020870888091308e-10,0.9999999999890861
2017-09-18,1.8917885393765888e-13,1.0
2017-09-19,5.053907362940299e-14,1.0
2017-09-20,6.807493677780828e-12,1.0
2017-09-21,4.056964624256216e-11,0.999999999998181
2017-09-22,2.679914026536692e-10,0.9999999999890861
2017-09-25,7.768802657994388e-10,0.9999999999690772
2017-09-26,1.7912336348548397e-10,0.999999999992724
2017-09-27,1.2032305820564868e-07,0.9999999939627742
2017-09-28,7.542729888428096e-13,1.0
2017-09-29,2.2578993393468016e-13,1.0
2017-10-02,9.429968938445165e-14,1.0
2017-10-03,1.0508386789107991e-08,0.9999999995325197
2017-10-04,3.923006165527066e-09,0.999999999832653
2017-10-05,7.267104560633267e-10,0.9999999999708962
2017-10-06,7.0911415367498264e-12,1.0
2017-10-09,1.1076586845171117e-14,1.0
2017-10-10,7.089218144591343e-15,1.0
2017-10-11,1.7808140786680154e-10,0.999999999992724
2017-10-12,4.999364641074869e-14,1.0
2017-10-13,2.8618461286471313e-16,1.0
2017-10-16,6.747780837730297e-10,0.9999999999727152
2017-10-17,1.7763984933122087e-11,1.0
2017-10-18,1.896583186732706e-18,1.0
2017-10-19,1.2038520910544964e-09,0.9999999999508873
2017-10-20,2.5154411903702005e-07,0.9999999868632586
2017-10-23,6.564050923354247e-13,1.0
2017-10-24,8.184462535539982e-15,1.0
2017-10-25,8.742688413098043e-17,1.0
2017-10-26,5.787397492689856e-20,1.0
2017-10-27,2.0390604674882515e-14,1.0
2017-10-30,2.205291969423583e-14,1.0
2017-10-31,1.647782314901222e-10,0.999999999994543
2017-11-01,1.233857334164395e-13,1.0
2017-11-02,4.553487147041865e-12,1.0
2017-11-03,6.378111912826805e-16,1.0
2017-11-06,4.231893808572969e-19,1.0
2017-11-07,4.429196493779896e-17,1.0
2017-11-08,6.872523626896928e-28,1.0
2017-11-09,5.435365394928066e-22,1.0
2017-11-10,4.379174138351621e-20,1.0
2017-11-13,2.2799485262370757e-15,1.0
2017-11-14,1.3613116905853197e-15,1.0
2017-11-15,2.602982889415171e-08,0.999999998790372
2017-11-16,8.349711239189943e-10,0.9999999999672582
2017-11-17,4.939500303855249e-16,1.0
2017-11-20,1.203980493480478e-12,1.0
2017-11-21,1.545496568906581e-14,1.0
2017-11-22,1.8236530379317409e-09,0.9999999999254214
2017-11-23,2.8575876282941443e-11,0.999999999998181
2017-11-24,1.164134318185826e-19,1.0
2017-11-27,2.0855838463356292e-17,1.0
2017-11-28,6.941886727827778e-16,1.0
2017-11-29,3.9886032677675807e-13,1.0
2017-11-30,8.222644317469658e-15,1.0
2017-12-01,1.0270435667555193e-07,0.9999999948886398
2017-12-04,3.911279785917154e-06,0.9999997591440041
2017-12-05,1.061353677913945e-07,0.9999999947085598
2017-12-06,4.601680404649294e-10,0.9999999999818101
2017-12-07,1.4038119488913147e-07,0.9999999928968464
2017-12-08,8.94245595970575e-11,0.999999999996362
2017-12-11,1.1303946140618764e-12,1.0
2017-12-12,4.553915362246516e-11,0.999999999998181
2017-12-13,9.229121584903465e-19,1.0
2017-12-14,2.1096040045413453e-14,1.0
2017-12-15,4.867756096509568e-09,0.9999999997908162
2017-12-18,1.8599125913308053e-16,1.0
2017-12-19,3.6457431252047625e-16,1.0
2017-12-20,1.6630670896794564e-15,1.0
2017-12-21,3.551834755482728e-17,1.0
2017-12-22,7.044690128780709e-75,1.0
2017-12-25,5.183050502562328e-60,1.0
2017-12-26,3.1024993693116827e-59,1.0
2017-12-27,6.894956201277041e-59,1.0
2017-12-28,7.568871846485915e-54,1.0
2017-12-29,1.3230102349811191e-50,1.0
2018-01-01,2.6270066130542313e-49,1.0
2018-01-02,3.809661685836887e-48,1.0
2018-01-03,1.9309230050604903e-48,1.0
2018-01-04,1.4552938223512446e-46,1.0
2018-01-05,1.2788278037267002e-50,1.0
2018-01-08,5.629008529684284e-50,1.0
2018-01-09,1.551285927122787e-48,1.0
2018-01-10,1.5650656696964864e-49,1.0
2018-01-11,2.2633818248504722e-50,1.0
2018-01-12,2.760799732822927e-49,1.0
2018-01-15,1.1361005726872092e-45,1.0
2018-01-16,6.167026828226276e-44,1.0
2018-01-17,1.2523748657296504e-42,1.0
2018-01-18,2.5548058118172027e-41,1.0
2018-01-19,9.210555177943947e-40,1.0
2018-01-22,3.324506747376661e-41,1.0
2018-01-23,1.926206878182192e-40,1.0
2018-01-24,3.464721585621781e-39,1.0
2018-01-25,2.1421722977317466e-40,1.0
2018-01-26,6.618153964611255e-42,1.0
2018-01-29,2.5786252876431554e-31,1.0
2018-01-30,5.357278740574317e-28,1.0
2018-01-31,6.233324038247219e-32,1.0
2018-02-01,1.24997552267969e-33,1.0
2018-02-02,4.893883026239321e-36,1.0
2018-02-05,7.862590397527597e-36,1.0
2018-02-06,2.7735800844593296e-30,1.0
2018-02-07,5.7583248857006915e-34,1.0
2018-02-08,8.852042113999359e-39,1.0
2018-02-09,2.497285831984788e-37,1.0
2018-02-12,2.0339242780563453e-37,1.0
2018-02-13,5.738413050325227e-37,1.0
2018-02-14,3.359581157677225e-36,1.0
2018-02-15,3.4811658771797767e-29,1.0
2018-02-16,1.74667222923627e-32,1.0
2018-02-19,2.5633404321526925e-34,1.0
2018-02-20,7.202212543547494e-30,1.0
2018-02-21,1.0797022165386333e-29,1.0
2018-02-22,8.281651432957068e-29,1.0
2018-02-23,2.150389726718407e-28,1.0
2018-02-26,9.919863114056914e-26,1.0
2018-02-27,5.364317012315684e-24,1.0
2018-02-28,1.448020384185592e-24,1.0
2018-03-01,9.458540810240822e-25,1.0
2018-03-02,9.9982439419906e-22,1.0
2018-03-05,3.1601176706330094e-21,1.0
2018-03-06,2.9045393137395355e-26,1.0
2018-03-07,4.259140729280286e-22,1.0
2018-03-08,1.9032971479667087e-25,1.0
2018-03-09,4.312058144399809e-27,1.0
2018-03-12,3.5745284778457296e-25,1.0
2018-03-13,1.194770325403085e-29,1.0
2018-03-14,7.3262271503215485e-22,1.0
2018-03-15,1.894550226570848e-22,1.0
2018-03-16,4.1771201214689366e-26,1.0
2018-03-19,1.1080519842162133e-23,1.0
2018-03-20,1.7167908217676963e-23,1.0
2018-03-21,4.3675745101670274e-24,1.0
2018-03-22,7.698816193344996e-24,1.0
2018-03-23,1.1386402405211007e-22,1.0
2018-03-26,1.3976423586837718e-21,1.0
2018-03-27,1.6031307238406592e-22,1.0
2018-03-28,1.790000966633936e-24,1.0
2018-03-29,2.665950218781307e-23,1.0
2018-03-30,6.321790105816922e-21,1.0
2018-04-02,5.426467214107618e-20,1.0
2018-04-03,1.1052013649925355e-23,1.0
2018-04-04,1.031770250823678e-23,1.0
2018-04-05,6.72139776127184e-22,1.0
2018-04-06,1.841262873156961e-21,1.0
2018-04-09,6.7636504453711994e-21,1.0
2018-04-10,8.830289718855034e-19,1.0
2018-04-11,1.129879398509596e-20,1.0
2018-04-12,8.371667226888929e-21,1.0
2018-04-13,9.553682995631882e-22,1.0
2018-04-16,5.4090842856831584e-21,1.0
2018-04-17,2.8707868397780352e-24,1.0
2018-04-18,3.8439412892747625e-22,1.0
2018-04-19,1.0726553718604058e-24,1.0
2018-04-20,2.0701632294001194e-22,1.0
2018-04-23,8.605490742327379e-09,0.9999999996216502
2018-04-24,8.43729565383745e-08,0.9999999958436092
2018-04-25,5.558383388757365e-12,1.0
2018-04-26,4.00410954490497e-15,1.0
2018-04-27,4.8459941914103454e-08,0.9999999976789695
2018-04-30,4.689701324964324e-14,1.0
2018-05-01,1.7779880593360363e-10,0.999999999992724
2018-05-02,9.209154105824203e-10,0.9999999999636202
2018-05-03,8.095014635782478e-10,0.9999999999672582
2018-05-04,2.2600119045760594e-20,1.0
2018-05-07,1.550687525826299e-12,1.0
2018-05-08,1.3259591951791064e-14,1.0
2018-05-09,1.0174746821116507e-17,1.0
2018-05-10,4.089005322716876e-15,1.0
2018-05-11,2.7217640088508747e-14,1.0
2018-05-14,6.840771708946391e-26,1.0
2018-05-15,4.1107085933572936e-23,1.0
2018-05-16,4.4526598986313545e-24,1.0
2018-05-17,9.202343982286246e-21,1.0
2018-05-18,7.43340268038239e-15,1.0
2018-05-21,3.7040072143223584e-14,1.0
2018-05-22,1.111672354027988e-11,1.0
2018-05-23,1.9267578301874184e-11,1.0
2018-05-24,5.547804673791614e-14,1.0
2018-05-25,7.224016780729916e-12,1.0
2018-05-28,1.4077174769199415e-12,1.0
2018-05-29,2.8684779900261397e-09,0.9999999998799467
2018-05-30,2.166946202610539e-09,0.9999999999108695
2018-05-31,5.0152768638939046e-12,1.0
2018-06-01,8.953925934750804e-11,0.999999999996362
2018-06-04,5.238103830283621e-12,1.0
2018-06-05,2.4806725421944687e-11,1.0
2018-06-06,1.1408048231676463e-07,0.9999999942901923
2018-06-07,2.9756594934857396e-10,0.9999999999890861
2018-06-08,1.237363772310206e-08,0.9999999994452082
2018-06-11,2.753982594950861e-08,0.9999999987176125
2018-06-12,2.099942154468079e-25,1.0
2018-06-13,2.1183119367573452e-18,1.0
2018-06-14,4.477371295712104e-21,1.0
2018-06-15,3.633759694448652e-18,1.0
2018-06-18,2.9675054438631522e-31,1.0
2018-06-19,2.077844504630397e-25,1.0
2018-06-20,1.979046866890035e-29,1.0
2018-06-21,3.516627783999585e-34,1.0
2018-06-22,8.54465451334836e-33,1.0
2018-06-25,3.409195643941569e-30,1.0
2018-06-26,1.531608065010183e-31,1.0
2018-06-27,1.6172341833095002e-30,1.0
2018-06-28,2.5474147571484468e-31,1.0
2018-06-29,9.593708764084627e-30,1.0
2018-07-02,2.5773560210742462e-27,1.0
2018-07-03,1.6260840375922398e-29,1.0
2018-07-04,1.068455700902791e-33,1.0
2018-07-05,5.730908327400181e-27,1.0
2018-07-06,1.284226947353068e-26,1.0
2018-07-09,2.088546719296944e-28,1.0
2018-07-10,2.177197556128169e-26,1.0
2018-07-11,3.630991488806008e-28,1.0
2018-07-12,3.811220598378095e-28,1.0
2018-07-13,2.0928034420041232e-26,1.0
2018-07-16,8.670973416396221e-29,1.0
2018-07-17,2.3553161960855205e-24,1.0
2018-07-18,7.294407108355778e-24,1.0
2018-07-19,1.3067395225396109e-23,1.0
2018-07-20,1.1644188191809935e-22,1.0
2018-07-23,2.7624556988920316e-19,1.0
2018-07-24,8.615156384524483e-22,1.0
2018-07-25,1.969016160337002e-18,1.0
2018-07-26,1.552804190997019e-17,1.0
2018-07-27,4.156192066097161e-18,1.0
2018-07-30,7.023833559408298e-18,1.0
2018-07-31,1.4416801333747358e-17,1.0
2018-08-01,9.762744147125494e-17,1.0
2018-08-02,3.69268821609403e-17,1.0
2018-08-03,9.632418653453163e-16,1.0
2018-08-06,1.4282060367703193e-16,1.0
2018-08-07,1.1049251059056432e-17,1.0
2018-08-08,7.858424141148592e-21,1.0
2018-08-09,5.043151038547999e-19,1.0
2018-08-10,5.16087660746137e-19,1.0
2018-08-13,5.201031163294586e-19,1.0
2018-08-14,3.373882304838017e-19,1.0
2018-08-15,1.4428878392722999e-21,1.0
2018-08-16,5.935403023751498e-17,1.0
2018-08-17,1.0153738447716656e-18,1.0
2018-08-20,7.454371927081544e-18,1.0
2018-08-21,2.1876317010761684e-17,1.0
2018-08-22,7.229278739810233e-19,1.0
2018-08-23,3.288170536475306e-20,1.0
2018-08-24,3.774279467439244e-20,1.0
2018-08-27,4.222437369056214e-17,1.0
2018-08-28,1.507990350948213e-17,1.0
2018-08-29,3.2587878242726113e-15,1.0
2018-08-30,3.523000563603983e-16,1.0
2018-08-31,1.6352863569302379e-18,1.0
2018-09-03,3.867276157688079e-18,1.0
2018-09-04,1.7597177109809213e-14,1.0
2018-09-05,5.1278116667685296e-15,1.0
2018-09-06,6.885452977459287e-08,0.9999999966421456
2018-09-07,7.62518798638153e-07,0.999999957581168
2018-09-10,1.36908799361134e-06,0.9999999211140707
2018-09-11,4.16361274427436e-06,0.9999997425475489
2018-09-12,2.0647498221246845e-05,0.9999985720215782
2018-09-13,4.0638581646007885e-07,0.9999999782012312
2018-09-14,6.325500516576586e-05,0.9999952269468163
2018-09-17,0.003111739902210472,0.9996529330059608
2018-09-18,2.974992967725665e-21,1.0
2018-09-19,0.35949426014619723,0.8836967135469483
2018-09-20,0.03173642640188367,0.9949513351839544
2018-09-21,0.005924781121219537,0.9992807001543762
2018-09-24,0.0012460876374394433,0.9998752563546524
2018-09-25,0.0004727044700330986,0.9999572614980946
2018-09-26,4.275776401025862e-05,0.9999968734203996
2018-09-27,1.477135443963051e-07,0.9999999925057637
2018-09-28,3.8528590501386595e-21,1.0
2018-10-01,2.5832122781247427e-09,0.9999999998908606
2018-10-02,2.004728233511222e-17,1.0
2018-10-03,1.0813733528498509e-12,1.0
2018-10-04,1.4602821564282103e-18,1.0
2018-10-05,2.05881714200362e-12,1.0
2018-10-08,4.760939273712414e-08,0.9999999977226253
2018-10-09,1.2485144222214258e-06,0.9999999284627873
2018-10-10,1.7162190652240477e-14,1.0
2018-10-11,6.892423884650131e-09,0.9999999996980478
2018-10-12,3.655632273579655e-10,0.9999999999854481
2018-10-15,0.1782831634182218,0.9567033452584561
2018-10-16,0.6918240328563159,0.5257154042138313
2018-10-17,0.0057427971451113925,0.9993057869646307
2018-10-18,1.4261236406022036e-05,0.9999990400615448
2018-10-19,2.400372306328148e-05,0.9999983211105696
2018-10-22,1.1345050301073749e-05,0.9999992487467446
2018-10-23,1.0774686369121273e-05,0.9999992891173659
2018-10-24,7.669225476869538e-06,0.9999995058643746
2018-10-25,2.964232423917839e-05,0.9999978932814337
2018-10-26,2.328330508565531e-06,0.9999998613348094
2018-10-29,8.634702735613357e-06,0.999999439074757
2018-10-30,4.46365642341363e-06,0.9999997227242077
2018-10-31,3.959556770254252e-06,0.9999997559753253
2018-11-01,1.5554032474667317e-06,0.9999999096726283
2018-11-02,1.556419416795733e-06,0.9999999096107827
2018-11-05,1.252318490465561e-06,0.9999999282335946
2018-11-06,4.9629571922434156e-06,0.9999996895276608
2018-11-07,1.416684333895802e-07,0.9999999928295438
2018-11-08,2.4664024321163565e-07,0.9999999871324691
2018-11-09,6.287736693119358e-08,0.9999999969477358
2018-11-12,8.363384394047356e-08,0.999999995881808
2018-11-13,1.3985035043006674e-07,0.9999999929241312
2018-11-14,5.637165464927904e-07,0.99999996918632
2018-11-15,1.0676188605490271e-07,0.999999994673999
2018-11-16,5.378101405680936e-08,0.9999999974097591
2018-11-19,6.565935291769916e-08,0.9999999968058546
2018-11-20,3.148086362590193e-07,0.9999999833526091
2018-11-21,2.0680654031601043e-08,0.9999999990504875
2018-11-22,8.311614188358085e-08,0.9999999959072738
2018-11-23,1.08928592366767e-07,0.9999999945612217
2018-11-26,6.782469840464763e-08,0.9999999966967152
2018-11-27,1.2370040689756509e-08,0.9999999994470272
2018-11-28,4.3629734851491294e-08,0.9999999979227141
2018-11-29,1.726702363692744e-08,0.9999999992141966
2018-11-30,7.953791079431247e-09,0.999999999650754
2018-12-03,6.647993666807984e-09,0.9999999997089617
2018-12-04,2.210877109261609e-08,0.9999999989813659
2018-12-05,2.8685923449368124e-09,0.9999999998799467
2018-12-06,1.171495871417688e-08,0.999999999476131
2018-12-07,9.428489501445588e-09,0.9999999995816324
2018-12-10,3.4512870061902477e-09,0.9999999998544808
2018-12-11,7.434377257718628e-09,0.9999999996762199
2018-12-12,5.160915763893318e-08,0.9999999975188985
2018-12-13,1.3031484530009487e-08,0.9999999994142854
2018-12-14,5.595125884705384e-09,0.9999999997598934
2018-12-17,8.045266822455428e-09,0.9999999996471161
2018-12-18,1.7440583016758798e-08,0.9999999992069206
2018-12-19,5.5726228092422315e-09,0.9999999997598934
2018-12-20,3.713743860570966e-09,0.9999999998435669
2018-12-21,2.533459999250909e-07,0.9999999867650332
2018-12-24,4.1107347096348084e-07,0.9999999779356588
2018-12-25,2.5924558035113783e-07,0.9999999864376151
2018-12-26,2.094042685090727e-07,0.9999999891733751
2018-12-27,1.3052527773976173e-10,0.999999999996362
2018-12-28,1.17565526070853e-10,0.999999999996362
2018-12-31,2.280260428268254e-10,0.999999999992724
2019-01-01,9.697921154804597e-11,0.999999999996362
2019-01-02,0.0018374653799418615,0.9998077259721814
2019-01-03,4.302011577049209e-05,0.9999968527167271
2019-01-04,1.708928764201861e-05,0.999998834475943
2019-01-07,1.5880647721125593e-05,0.9999989226931921
2019-01-08,4.824683020474054e-06,0.9999996987462964
2019-01-09,6.9990941514164345e-06,0.999999551862957
2019-01-10,1.1119348277843073e-05,0.9999992647429254
2019-01-11,1.4836515379721601e-05,0.9999989984794878
2019-01-14,0.0705068331675699,0.9867371889232043
2019-01-15,2.3847104383059546e-05,0.9999983328866874
2019-01-16,8.881508888512045e-05,0.9999931071016546
2019-01-17,8.772432701696201e-05,0.9999931988290242
2019-01-18,1.927640384788087e-05,0.9999986736156344
2019-01-21,2.016649012286537e-05,0.9999986077246519
2019-01-22,1.978620337557277e-05,0.9999986359080348
2019-01-23,2.439875429137933e-07,0.9999999872779882
2019-01-24,6.355811148311953e-07,0.9999999650171963
2019-01-25,7.21268601330292e-07,0.9999999600076998
2019-01-28,1.1560432729492744e-06,0.9999999340725502
2019-01-29,7.484144517522605e-07,0.9999999584106272
2019-01-30,3.0041001532749128e-06,0.9999998181556459
2019-01-31,2.360476203421572e-06,0.9999998593011795
2019-02-01,0.00010243981332561907,0.9999919530124308
2019-02-04,1.744479867699915e-05,0.9999988084353213
2019-02-05,5.674724906064803e-06,0.9999996417973949
2019-02-06,6.42568669989219e-07,0.9999999646097428
2019-02-07,6.076295382774539e-06,0.999999614672635
2019-02-08,0.0011997818405732434,0.9998803957250715
2019-02-11,1.5311930276243106e-05,0.9999989640205876
2019-02-12,3.78288307675495e-05,0.999997260300121
2019-02-13,0.0009009444995973412,0.9999129430023437
2019-02-14,1.4978889015285277e-05,0.9999989881694663
2019-02-15,1.0069037274254382e-05,0.9999993388375882
2019-02-18,0.0006175600128775371,0.9999426385119958
2019-02-19,0.00020377463959557956,0.9999829931030128
2019-02-20,1.8309619053477795e-05,0.9999987449126511
2019-02-21,1.769554184100986e-05,0.9999987900417225
2019-02-22,3.056277001766038e-05,0.9999978227702795
2019-02-25,3.780949582296935e-05,0.999997261809878
2019-02-26,7.310983962259988e-06,0.9999995304934793
2019-02-27,2.9130300301892837e-06,0.9999998240164286
2019-02-28,9.068544133558829e-05,0.9999929495819084
2019-03-01,0.00014956764083027467,0.9999878586759597
2019-03-04,6.226228590305918e-05,0.9999953079096515
2019-03-05,6.862742299542854e-06,0.9999995611834546
2019-03-06,0.0001464623605001357,0.9999881327434411
2019-03-07,4.9625173953224804e-05,0.9999963280855921
2019-03-08,0.00026381529184391116,0.9999774513448966
2019-03-11,0.00010160216080966526,0.9999920243962791
2019-03-12,3.0401031365860222e-05,0.9999978351721224
2019-03-13,7.962045010184201e-06,0.9999994856699644
2019-03-14,8.304835105128272e-07,0.9999999535648396
2019-03-15,3.859166006753059e-07,0.9999999793581085
2019-03-18,4.148775547628247e-07,0.99999997771738
2019-03-19,1.8681635253984706e-07,0.9999999903993739
2019-03-20,3.2948108996758124e-07,0.9999999825340639
2019-03-21,3.9255632966278516e-07,0.9999999789833967
2019-03-22,4.976149816395365e-07,0.9999999729952836
2019-03-25,1.6715620645515493e-07,0.9999999914616637
2019-03-26,1.0757621401725649e-07,0.9999999946339813
2019-03-27,2.3202984557267865e-07,0.9999999879364624
2019-03-28,7.5034615849337e-07,0.9999999582978498
2019-03-29,1.5261604034766688e-07,0.9999999922438292
2019-04-01,1.909212406231679e-07,0.9999999901774572
2019-04-02,2.2899577613770961e-07,0.9999999881038094
2019-04-03,6.284435019246863e-08,0.9999999969513738
2019-04-04,9.276414161602442e-08,0.9999999954088707
2019-04-05,1.0852924342459727e-07,0.9999999945830496
2019-04-08,1.574720968340433e-07,0.9999999919818947
2019-04-09,4.6945373542745714e-07,0.9999999746105462
2019-04-10,2.4527952443826136e-07,0.9999999872088666
2019-04-11,6.75273800458313e-07,0.999999962699804
2019-04-12,4.7566832777780525e-07,0.9999999742540243
2019-04-15,1.915882916052395e-06,0.9999998872917849
2019-04-16,9.096769392050627e-41,1.0
2019-04-17,1.2693607333420269e-06,0.9999999271967708
2019-04-18,0.0006852084144635651,0.9999356699510666
2019-04-19,5.331054176482091e-07,0.9999999709543776
2019-04-22,0.0005353825926063767,0.9999509876076214
2019-04-23,2.7907401666049477e-05,0.9999980256926781
2019-04-24,9.220309161874152e-20,1.0
2019-04-25,1.0751293223057543e-23,1.0
2019-04-26,1.8661399049878591e-16,1.0
2019-04-29,9.095356980865175e-13,1.0
2019-04-30,3.705050910778942e-13,1.0
2019-05-01,9.7379461944321e-10,0.9999999999599822
2019-05-02,3.3090441654555158e-15,1.0
2019-05-03,4.60436030577063e-10,0.9999999999818101
2019-05-06,1.7420337747514624e-09,0.9999999999272404
2019-05-07,5.236025321189955e-15,1.0
2019-05-08,2.8884712839467585e-12,1.0
2019-05-09,4.7709418696128833e-11,1.0
2019-05-10,2.7132723287605653e-09,0.9999999998872227
2019-05-13,1.0597315033639215e-07,0.9999999947176548
2019-05-14,1.0489609832888768e-09,0.9999999999563443
2019-05-15,2.989029263505825e-14,1.0
2019-05-16,2.692288514534876e-13,1.0
2019-05-17,1.553108351496679e-07,0.99999999209831
2019-05-20,3.035657491203968e-13,1.0
2019-05-21,4.894163728070502e-09,0.9999999997889972
2019-05-22,8.829285845584572e-13,1.0
2019-05-23,9.644832987603002e-14,1.0
2019-05-24,3.376870239881839e-12,1.0
2019-05-27,4.024383123276548e-11,1.0
2019-05-28,1.2010344537140557e-11,1.0
2019-05-29,7.890594574217923e-11,0.999999999996362
2019-05-30,1.8811903985974265e-11,1.0
2019-05-31,2.366196393509928e-06,0.9999998589373816
2019-06-03,9.370904982312432e-08,0.999999995357939
2019-06-04,1.21648668908909e-07,0.9999999938918336
2019-06-05,1.139024774396719e-06,0.9999999350984602
2019-06-06,2.621931884251827e-06,0.9999998426683429
2019-06-07,8.33863645258975e-06,0.999999461495608
2019-06-10,2.147003259613047e-05,0.999998510812674
2019-06-11,7.35255881231288e-05,0.9999946618187696
2019-06-12,2.1096729716736115e-05,0.9999985442165462
2019-06-13,0.00012131426042627353,0.9999903308811536
2019-06-14,0.00040381072662977035,0.9999640528025447
2019-06-17,0.002478637321364595,0.999731210109421
2019-06-18,0.0015769580596033516,0.9998378837681813
2019-06-19,0.009877911916035346,0.9987090636082308
2019-06-20,0.008670909263854857,0.9988885655235166
2019-06-21,0.015764922670465167,0.9977828422420585
2019-06-24,0.021610855981248546,0.9967942083127995
2019-06-25,0.013920084440815952,0.998081419954706
