date,0,1,2,3
2016-04-26,2.110796535128439e-82,7.50243293083554e-06,3.5182126768119066e-60,0.9999924975670688
2016-04-27,1.4302123592351923e-78,5.757461215514619e-05,4.001135029281139e-54,0.9999424253878452
2016-04-28,5.1819374878785245e-78,1.1099189293845142e-05,1.7122803982079705e-53,0.9999889008107056
2016-04-29,4.879427140537713e-81,2.311460150713598e-05,2.3859962712292153e-56,0.9999768853984927
2016-05-02,2.0777426886342861e-85,7.383704437117044e-07,2.286899331972621e-59,0.999999261629556
2016-05-03,4.283615194341764e-87,2.4460416324067675e-06,1.507312411924471e-60,0.9999975539583678
2016-05-04,1.2757475447600411e-82,0.00012591023219445422,1.5030986963019873e-50,0.9998740897678061
2016-05-05,7.910666610104991e-97,4.003310655019283e-06,6.413258302500028e-60,0.9999959966893447
2016-05-06,1.5419898637789854e-92,2.2071146129672317e-06,3.633827821752052e-58,0.9999977928853875
2016-05-09,1.3115038887353168e-94,8.962954925429809e-07,8.969300757317997e-58,0.9999991037045073
2016-05-10,4.07677116685366e-93,4.920828499130728e-06,1.5672786525580996e-55,0.9999950791715012
2016-05-11,1.6048779139758576e-89,1.3399183120274276e-05,3.532469934681242e-51,0.9999866008168804
2016-05-12,2.3823424562288424e-96,2.9813563905339297e-06,1.2224692437613706e-55,0.9999970186436096
2016-05-13,2.5741675432438773e-89,5.7505574293382454e-05,5.089325715297515e-48,0.999942494425706
2016-05-16,5.686209294484135e-93,9.423136625985834e-06,4.695477932841027e-51,0.9999905768633732
2016-05-17,1.530854800401144e-90,7.551379124139519e-06,6.693986346627438e-49,0.9999924486208757
2016-05-18,3.46528270066259e-95,1.5720240389191933e-06,1.9502583475574507e-51,0.9999984279759612
2016-05-19,1.2715164972958874e-102,2.716698123269645e-05,2.513144718747236e-60,0.9999728330187682
2016-05-20,4.370998511705226e-92,0.00015556002947051797,1.3768066827545242e-48,0.9998444399705301
2016-05-23,9.143196224422671e-91,0.0008176109152850116,8.351510049432025e-47,0.999182389084715
2016-05-24,8.928598315778102e-96,4.648903106673795e-05,2.5972606137949442e-51,0.9999535109689326
2016-05-25,7.102204081743214e-98,0.01234964926496568,8.31109702991551e-56,0.9876503507350346
2016-05-26,2.9094861606910573e-96,0.004363840834867123,1.5962058411000892e-55,0.995636159165133
2016-05-27,2.441363843531375e-90,0.0060441074828923025,2.311476959647438e-49,0.9939558925171064
2016-05-30,4.644280891778395e-93,0.0006072864247112918,6.932925839225733e-53,0.9993927135752887
2016-05-31,4.343988928217902e-88,0.006460867303473089,9.697648799174321e-48,0.9935391326965264
2016-06-01,8.77487261333698e-96,8.169617560868314e-06,2.99615516914112e-56,0.9999918303824389
2016-06-02,8.244090496959208e-93,6.142488930794086e-06,4.8951524497806216e-54,0.9999938575110694
2016-06-03,3.260218125153577e-98,9.379155013176873e-06,1.661310835459393e-59,0.9999906208449867
2016-06-06,4.774088561915629e-97,1.155598431729133e-05,1.3882907305314707e-59,0.9999884440156824
2016-06-07,6.807369132948989e-98,2.517045951448817e-05,1.0680238153175457e-60,0.999974829540486
2016-06-08,9.540108796909527e-89,0.00015427521031335072,3.590692688435912e-51,0.9998457247896868
2016-06-09,3.1435791060382358e-90,3.6195691842622106e-05,4.255761021844156e-53,0.9999638043081575
2016-06-10,7.006291139898271e-85,0.00011094817308209923,3.11352185645656e-47,0.9998890518269187
2016-06-13,2.93764279846626e-88,1.9527238070129865e-05,1.918039736916735e-50,0.9999804727619308
2016-06-14,3.6857122776745114e-87,0.00019555321760613342,4.295250549326154e-49,0.9998044467823938
2016-06-15,1.1133794233616744e-92,3.3916642781785777e-06,2.9375201065185572e-55,0.9999966083357216
2016-06-16,4.8505267978610706e-88,6.281506711053136e-06,1.721804625415376e-50,0.9999937184932893
2016-06-17,6.906324563830381e-83,0.000516203931169533,6.385994093432065e-46,0.99948379606883
2016-06-20,1.4431564775988967e-87,6.606603237616777e-05,2.051778670562482e-50,0.9999339339676232
2016-06-21,5.046515863241474e-100,8.18609700003757e-06,7.418988650311241e-63,0.9999918139030004
2016-06-22,5.215258524476021e-227,1.0,1.829792641075213e-173,2.613639277527242e-88
2016-06-23,2.7477894801034927e-41,0.458449886393722,0.541550113606279,3.168259038199952e-39
2016-06-24,5.28884436379831e-44,0.001452814926288507,0.9985471850737114,2.0586828338846999e-50
2016-06-27,5.104150037683523e-45,2.1698641705107347e-05,0.9999783013582954,3.9047604504417254e-63
2016-06-28,3.3780051812197165e-48,2.0294988501114317e-09,0.9999999979704981,1.6945031694035507e-83
2016-06-29,1.0592568292202971e-42,0.031037385452368744,0.9689626145476306,1.0860779971216259e-44
2016-06-30,6.372501377340988e-44,1.1491130552089171e-09,0.999999998850889,2.3247583046446512e-85
2016-07-01,1.3427131333349008e-38,1.218018388330249e-07,0.9999998781981606,1.147229699559325e-82
2016-07-04,2.196442044624375e-45,3.576488528816122e-14,0.9999999999999645,1.6606849674863313e-111
2016-07-05,6.363804814600582e-39,4.2730984910824925e-11,0.999999999957268,4.4656509692123424e-91
2016-07-06,3.918926733635107e-36,2.2325273450512546e-08,0.9999999776747261,1.0180277958216807e-79
2016-07-07,2.1665673549317127e-32,2.2307058631769438e-10,0.9999999997769287,9.076691000356606e-92
2016-07-08,1.9423091858098447e-33,1.6377350095877278e-08,0.9999999836226509,8.279891304639599e-80
2016-07-11,1.8623339681275908e-33,6.128044805745678e-10,0.999999999387196,5.797430575909665e-88
2016-07-12,1.1624305273978696e-28,8.075704536082142e-10,0.9999999991924291,5.655364121430051e-86
2016-07-13,2.606470649672527e-25,1.8411456600490215e-09,0.9999999981588559,1.1898476081350312e-88
2016-07-14,4.201759923023019e-28,2.6168321919520138e-20,1.0,3.474467782650642e-154
2016-07-15,5.496017730242287e-26,7.701084372989005e-14,0.9999999999999218,2.674412222190076e-112
2016-07-18,4.3963980873354495e-24,9.121595794202846e-15,0.9999999999999893,1.1221764518436225e-123
2016-07-19,2.8290994733991038e-98,1.0,4.2149147924617375e-74,8.928236636583051e-49
2016-07-20,8.058214220466883e-65,1.0,9.350130298548907e-43,8.194006000081178e-38
2016-07-21,8.873571613473377e-70,0.9999999999999609,4.3654377510254935e-50,3.853495485921513e-14
2016-07-22,4.406797791431482e-66,0.9999999999998863,2.1963500002580843e-46,1.1375865955619665e-13
2016-07-25,7.986399749273593e-146,1.0,6.622197890848435e-117,8.138077633267028e-75
2016-07-26,1.3421044284084135e-18,1.8929897195767272e-06,0.9999981070102788,3.860160861453524e-66
2016-07-27,4.989142478625553e-18,6.160818457589481e-07,0.9999993839181528,2.6925487876069396e-66
2016-07-28,9.88784424363693e-10,1.1598496215862713e-13,0.9999999990110986,1.9383937062776304e-118
2016-07-29,7.60733736506451e-09,2.7569735329086843e-09,0.9999999896356897,2.0543934676192506e-91
2016-08-01,9.416687782853011e-09,4.8302823466717e-15,0.9999999905833086,4.9362894285489263e-126
2016-08-02,5.348157040178072e-09,1.5543200592822683e-15,0.9999999946518408,5.5042181751187045e-132
2016-08-03,3.7138388532838636e-10,3.9780457174366445e-11,0.9999999995888373,4.506532460062793e-104
2016-08-04,2.0250458195865087e-09,6.079136808917273e-06,0.9999939188381453,2.5889328909486856e-62
2016-08-05,6.640850680960301e-09,6.104517161793164e-12,0.9999999933530432,1.3674072002918698e-101
2016-08-08,6.553165164402631e-09,6.8307831825824386e-06,0.9999931626636509,4.196771354388977e-67
2016-08-09,6.403892483702726e-09,2.3222743138513772e-08,0.9999999703733633,1.2844392336659015e-79
2016-08-10,4.282426504847054e-09,1.1516510608101911e-07,0.999999880552469,5.050315832256831e-75
2016-08-11,1.9249464448625523e-08,1.013851914797803e-09,0.9999999797366821,3.4123412524864287e-100
2016-08-12,9.942447490399862e-09,2.449995565520768e-07,0.9999997450579953,1.2967492443896587e-83
2016-08-15,2.6251791054433927e-12,1.7315658750680279e-18,0.9999999999973745,3.2530828909308566e-141
2016-08-16,3.0499527269106e-11,1.2286638699181489e-14,0.9999999999694893,9.77877563070963e-121
2016-08-17,1.360238560827935e-10,2.4471355845574387e-18,0.9999999998639773,1.1939808349257716e-147
2016-08-18,1.1734315672790717e-10,2.0326404049644706e-15,0.9999999998826539,1.9460615684169684e-120
2016-08-19,4.514031854834884e-09,9.947145938370746e-25,0.9999999954859682,4.122236251972181e-201
2016-08-22,4.1061150198789285e-09,1.6308916081890507e-14,0.9999999958938695,2.1178774388172098e-132
2016-08-23,7.901966021257797e-09,9.649712778831245e-14,0.999999992097937,3.526785512440026e-121
2016-08-24,2.081885379224863e-07,1.1965636613734716e-16,0.9999997918114619,1.7778940823675577e-137
2016-08-25,7.035932949317691e-06,2.48413377699775e-11,0.9999929640422109,4.423583662453343e-104
2016-08-26,0.00036386984228008423,1.3190313282566363e-09,0.9996361288386902,2.663298371695867e-83
2016-08-29,0.00010804531558931765,2.8521366911824144e-08,0.9998919261630443,5.97510154766714e-73
2016-08-30,0.01603392095478316,1.9886171413092875e-11,0.9839660790253313,4.184970929527723e-92
2016-08-31,0.9357011189888061,7.753116744239e-17,0.06429888101119292,1.4217790192386286e-131
2016-09-01,0.7168281228501308,8.079635228475836e-13,0.28317187714906045,7.533899904947807e-117
2016-09-02,0.9210863136845813,2.584711225016928e-12,0.07891368631283344,1.5319267253016506e-111
2016-09-05,0.4502312198521811,4.1978296079785265e-15,0.549768780147813,5.337890568599365e-134
2016-09-06,0.6092184319747884,7.87057589544334e-13,0.39078156802442365,5.3001910046741316e-117
2016-09-07,0.865477436117828,1.2410033424535895e-08,0.13452255147213854,6.268559018273312e-83
2016-09-08,0.8307730143928017,8.450363545069421e-10,0.1692269847621604,3.195484964235411e-83
2016-09-09,0.658180455490521,5.530331912272241e-10,0.3418195439564452,1.7529977490828865e-83
2016-09-12,0.38935121380545723,2.353759261814579e-08,0.6106487626569502,1.714164497065055e-73
2016-09-13,0.9069254246245999,5.755813343964649e-10,0.09307457479981697,1.0657183343401972e-86
2016-09-14,0.9916786068918385,3.6880009687901156e-14,0.008321393108123284,5.3488158564933805e-108
2016-09-15,0.985859011788718,1.689018140687132e-10,0.014140988042380313,8.751839853681147e-95
2016-09-16,0.9727160881093181,1.6408714357202634e-08,0.027283895481967208,2.9229530631436755e-76
2016-09-19,0.9934548156493631,4.0009062452477797e-10,0.006545183950547052,1.919418233337159e-86
2016-09-20,0.9943652954567831,5.88285388095801e-13,0.0056347045426297804,1.544846915919323e-104
2016-09-21,0.9901651084531137,1.5839255779697403e-09,0.009834889962960945,7.472084254517408e-84
2016-09-22,0.9925205460200484,5.088562480433957e-07,0.007478945123702165,1.5642382504379233e-67
2016-09-23,0.9986232388574476,3.4510032389450304e-15,0.0013767611425481176,4.021146912785405e-125
2016-09-26,0.9996371867499395,6.071430930632898e-11,0.00036281318934742746,1.4918551477534883e-93
2016-09-27,4.718742236244988e-37,1.0,5.328673145820792e-40,3.532529016407241e-41
2016-09-28,1.7682348145966557e-22,1.0,6.573365108429968e-26,1.6260552117689678e-31
2016-09-29,9.631930329814876e-21,1.0,1.807412572768945e-24,2.965146718275071e-31
2016-09-30,1.3642760892732354e-19,0.9999999982374277,7.789228805419195e-22,1.7625722675442538e-09
2016-10-03,3.424758462822593e-22,0.999999999967649,1.8929255925997573e-24,3.2349683477657055e-11
2016-10-04,1.6398471126820677e-26,0.9999999527488452,4.5283728340764645e-29,4.725115536190076e-08
2016-10-05,2.378478487865641e-16,1.0,1.5124193600276066e-18,2.141717148001433e-24
2016-10-06,5.885343570977194e-19,1.0,9.682559699206389e-23,1.2461325215352923e-16
2016-10-07,1.2782171140043201e-19,1.0,9.68028460487307e-23,3.1888120618029827e-21
2016-10-10,4.046070553206574e-19,1.0,4.0492567083281213e-22,1.3779381658758588e-17
2016-10-11,4.8121053510371344e-20,0.9999999999999893,5.731390307129344e-23,1.1607439675145745e-14
2016-10-12,9.38191286910533e-22,0.99999999795428,8.610078922350348e-24,2.045718322115454e-09
2016-10-13,7.226596731649512e-18,1.0,1.7536022897215466e-20,5.314313534460002e-19
2016-10-14,2.9170160919991315e-16,0.9999999999999716,3.5213602033111426e-19,2.804238169713868e-14
2016-10-17,2.103560213354835e-23,0.9999999999997904,3.600491877066733e-26,2.106477974250874e-13
2016-10-18,6.104474959803142e-21,0.9999999999996234,1.9543432232194872e-23,3.7527263074917665e-13
2016-10-19,4.922396045554268e-27,0.999999999998586,9.724775190317685e-30,1.4131575960120753e-12
2016-10-20,3.795829261727219e-21,0.999999999727045,7.247926430079913e-22,2.7295665626257534e-10
2016-10-21,1.724429499556136e-27,0.9999996250792719,6.432690212108447e-27,3.749207277809614e-07
2016-10-24,7.320597964261427e-21,1.0,8.329459967293288e-23,3.6244707716022985e-31
2016-10-25,1.5803897809723864e-16,1.0,7.085714839259426e-18,9.457360221284326e-29
2016-10-26,1.3314066809393349e-19,1.0,5.875968576360197e-22,6.623719346711165e-24
2016-10-27,4.281358330358711e-25,1.0,1.6251857064294968e-27,1.0480420893020284e-21
2016-10-28,4.833138859648316e-23,1.0,3.9809410995361765e-25,2.0824147593490375e-22
2016-10-31,7.532559825462965e-24,0.99999999982467,3.095981839176085e-25,1.7532829573062365e-10
2016-11-01,5.316602508287644e-18,0.9999999999999787,8.090143471702705e-20,2.2426780722039853e-14
2016-11-02,6.291772313650932e-24,0.9999999999996874,2.678903287229431e-25,3.1434771806714096e-13
2016-11-03,1.2504406048089175e-25,0.9999999999971685,1.1731863419417798e-26,2.830218801882485e-12
2016-11-04,9.596590683609655e-23,0.9999999999996128,1.0421938977054255e-23,3.878127024647972e-13
2016-11-07,1.3113898424451964e-24,0.9999999999803251,3.3711695795878113e-26,1.9673763290089426e-11
2016-11-08,4.3413184175180067e-29,0.999999999999627,5.872742744653591e-30,3.730802601461865e-13
2016-11-09,1.912325180122328e-19,1.0,4.543451387689494e-21,3.6208500446482155e-22
2016-11-10,7.517309990689293e-31,0.9999999999981526,1.2723762698215075e-32,1.8480329149041336e-12
2016-11-11,9.095556014023382e-24,1.0,4.8803032776245954e-23,1.1360371600919987e-15
2016-11-14,2.7093175833593195e-21,1.0,4.6756944924407044e-21,5.4014982310392576e-20
2016-11-15,2.4331092013543721e-29,1.0,2.748953642337984e-29,3.937117890086943e-23
2016-11-16,3.8188431553265347e-25,1.0,1.955640473307544e-23,7.161476481565587e-16
2016-11-17,1.0707621601032952e-23,0.9999999999999964,7.673550478930716e-22,2.581471272366743e-15
2016-11-18,7.320430247737341e-27,0.9999999903521264,1.0808761602685784e-24,9.647873855260627e-09
2016-11-21,2.4104646426910456e-28,0.9999998715725067,6.556130403926276e-25,1.2842749288539835e-07
2016-11-22,1.0107519666190256e-36,0.9999177131236405,1.9533381739421662e-31,8.228687636044598e-05
2016-11-23,1.2625068976973162e-38,0.9999417359035612,5.8916955911783014e-30,5.826409643885328e-05
2016-11-24,3.7449648139961825e-31,0.9999999999988773,1.496804873472123e-22,1.1219112652357005e-12
2016-11-25,1.8645814076333221e-38,0.9999993674999719,3.825829374366667e-30,6.325000286426029e-07
2016-11-28,1.955336811108392e-35,0.9999999783304896,9.910354940407642e-28,2.166951001043626e-08
2016-11-29,5.942837615304444e-32,0.9999999999903757,3.001367959608689e-24,9.623347732236164e-12
2016-11-30,4.9035671852484043e-36,0.9999999991856416,1.1691512650904058e-28,8.143577215938706e-10
2016-12-01,1.312452387454868e-26,1.0,2.7691499652304255e-20,4.871416873564451e-23
2016-12-02,8.693743733335072e-28,0.9999999999999307,1.744339836611816e-20,7.015591361382755e-14
2016-12-05,8.236823746461041e-27,1.0,4.604165136247589e-19,1.247548879402046e-19
2016-12-06,1.8980217772269983e-38,0.9999999999998188,8.917453044775463e-30,1.8261355174967e-13
2016-12-07,4.0136793030778923e-33,0.9999999999999751,1.1646264421481007e-24,2.5235285495707008e-14
2016-12-08,3.1788042142406278e-28,1.0,1.468374830132058e-19,1.1364046721425232e-18
2016-12-09,1.7062982876580555e-35,0.9999924577918757,7.609685745479122e-27,7.54220812510339e-06
2016-12-12,3.040267859818278e-31,1.0,3.055037878094379e-21,5.269155740125601e-16
2016-12-13,6.197522127962434e-34,0.9999999027782966,1.800792892966182e-23,9.722170212674093e-08
2016-12-14,2.8179022266821156e-36,0.9999999997318589,7.610133943859496e-26,2.681424886278311e-10
2016-12-15,2.7667777614833577e-36,0.9999999992048387,2.2613176246129818e-26,7.951599531198166e-10
2016-12-16,1.8077440572973677e-36,0.9999999992507398,1.2081868966600153e-22,7.492618066935497e-10
2016-12-19,1.4855906713006497e-42,0.9999890561518094,1.7755980376077597e-29,1.0943848190626442e-05
2016-12-20,2.464351988412687e-34,1.0,1.358527692645816e-20,8.360500469595489e-16
2016-12-21,5.040166536616805e-36,0.9999999999960956,1.3172570890136888e-22,3.9037251214272155e-12
2016-12-22,5.742657713800975e-42,0.9999999945210227,7.85730187734253e-29,5.4789779665026695e-09
2016-12-23,5.7533068928643786e-36,0.9999999999997868,2.9890100908368125e-22,2.1169299160394025e-13
2016-12-26,9.603298833425191e-39,0.9999996854317013,3.0583630311061457e-25,3.1456829789706036e-07
2016-12-27,2.5195111546950996e-40,0.9999999999787441,1.4126673903942424e-26,2.1257272786050703e-11
2016-12-28,1.1399747806507616e-34,1.0,6.091239459861685e-20,3.613027140254152e-16
2016-12-29,1.0869909409459064e-37,0.9999996704329447,1.8380652303747764e-22,3.2956705495024064e-07
2016-12-30,2.598724972630042e-38,0.9999999994196536,4.019310799569296e-23,5.803459914485295e-10
2017-01-02,4.865939341659188e-35,0.9999999999986571,1.1896864977862916e-20,1.3430315194300263e-12
2017-01-03,7.480238006621131e-39,0.9999999852925293,1.8002236164319475e-24,1.470746984242886e-08
2017-01-04,2.5390932697625053e-40,0.9999994907330514,2.2320050244707218e-25,5.092669503588513e-07
2017-01-05,1.1651772164546832e-44,0.9999989201302317,2.02273745866548e-28,1.0798697690142608e-06
2017-01-06,2.0434027778116283e-45,0.9975693896828137,3.951508999500521e-29,0.0024306103171862453
2017-01-09,1.4556657740221082e-41,0.999999760613566,1.1420503184988994e-25,2.393864325444497e-07
2017-01-10,1.1271259222204006e-40,0.9999999033798919,4.1767303727588755e-25,9.662010784719602e-08
2017-01-11,1.8429044210915373e-38,0.9999999939110324,2.7559810859635195e-22,6.088969148887786e-09
2017-01-12,5.6860675890932935e-40,0.9999999999996412,2.2130513384114963e-24,3.598354280515224e-13
2017-01-13,5.5658759431260205e-39,0.999999999857561,4.645459683793063e-23,1.4243925316054446e-10
2017-01-16,9.486268887377506e-38,1.0,7.042843645650642e-19,6.472183508422318e-18
2017-01-17,1.4420282522175736e-36,0.9999999999999858,4.105651018332195e-18,1.2438203063595778e-14
2017-01-18,7.665888305874354e-45,0.9999999999999964,1.3501833703070848e-25,2.7051094705817904e-15
2017-01-19,5.268216010081499e-40,0.9999999997929461,1.427054019704188e-20,2.070545242092218e-10
2017-01-20,4.779530912320618e-45,1.0,5.010332605713131e-23,1.3191147265435589e-65
2017-01-23,1.2026690910360906e-21,0.000179564075232097,0.9998204359247691,5.638669911013028e-62
2017-01-24,5.645528067634289e-21,6.381723454082147e-05,0.9999361827654576,1.0250919041078034e-65
2017-01-25,3.393479113155701e-63,0.9999993846186587,8.471771128807883e-43,6.153813417908497e-07
2017-01-26,5.394619795557362e-43,0.9999956873870489,2.1789818452386172e-23,4.31261295125758e-06
2017-01-27,1.2200501113659836e-40,0.9999999999999325,1.5447145590717123e-22,6.708271910727179e-14
2017-01-30,3.6660111346667215e-42,0.9999999999985469,3.42413593679531e-23,1.452451994502439e-12
2017-01-31,4.859641161168385e-39,0.9999999999999574,3.296381266961496e-20,4.4242522797055646e-14
2017-02-01,2.2777399212267474e-44,0.9999999999555698,1.0064456629181642e-25,4.4430865666816714e-11
2017-02-02,1.9888552286369795e-43,0.9999999690053021,2.268004639110864e-25,3.099469953364916e-08
2017-02-03,2.1858666113825525e-39,0.9999999916281368,4.345232044632625e-21,8.371862927857385e-09
2017-02-06,7.137014557268186e-38,0.9999999997259827,2.7705151891177322e-19,2.740190171664776e-10
2017-02-07,3.0429765081820224e-41,0.9999987839774395,7.560322153512592e-22,1.216022559782399e-06
2017-02-08,7.871725737076219e-49,0.9986645720211308,8.681765981306755e-29,0.0013354279788675518
2017-02-09,4.27408689717952e-49,0.9997756134223235,4.7396862004723534e-29,0.00022438657767536618
2017-02-10,5.54849139391439e-48,0.9989208417340398,4.853281394498425e-28,0.00107915826595876
2017-02-13,1.3471481125806264e-46,0.9999361610472187,1.099903608841978e-25,6.383895278251675e-05
2017-02-14,5.042847588789175e-45,1.0,2.2721531014035376e-25,2.645500304187526e-16
2017-02-15,2.536766001929174e-39,1.0,1.692653451814774e-19,1.3373849621214291e-18
2017-02-16,2.421041510893129e-41,0.9999999999996021,1.1919671418386438e-21,3.97471825119298e-13
2017-02-17,6.463917181975559e-45,0.9999999994344044,9.7967815666239e-25,5.655952991827742e-10
2017-02-20,7.251644940869177e-42,1.0,5.86601871239684e-23,1.0820605898738268e-25
2017-02-21,1.6020064729783213e-40,1.0,3.674537937951532e-23,5.881174229312961e-20
2017-02-22,1.3780043180520503e-38,1.0,6.940004520523908e-21,6.027934867885954e-25
2017-02-23,9.108025925604812e-38,1.0,2.367705146846978e-19,1.6267774875959638e-22
2017-02-24,2.889799550895989e-45,1.0,8.706460932359982e-27,1.1469672327099482e-22
2017-02-27,1.8847205025555967e-37,0.9999999999994493,1.6008172370583753e-21,5.515262502232019e-13
2017-02-28,3.208453428995153e-45,0.9999999924132581,4.164618786441818e-29,7.586743082391558e-09
2017-03-01,5.11560483662557e-44,0.9960601552241362,1.9174154683604538e-27,0.00393984477586388
2017-03-02,7.555822709016058e-37,0.9999999999986287,9.742937365670419e-20,1.3712870939516922e-12
2017-03-03,7.727353586557399e-43,0.9999999999999503,1.016482736204493e-27,4.9590027884015335e-14
2017-03-06,1.5107642653735144e-38,1.0,2.3732230738890292e-23,5.566105064026705e-31
2017-03-07,1.3064414803519853e-35,1.0,2.430065217660823e-20,4.9901665918409e-24
2017-03-08,1.2646783263774261e-37,1.0,3.273141777083067e-22,2.3970203760348546e-23
2017-03-09,5.204413417355642e-41,1.0,3.183804762631677e-25,1.8768928315930936e-24
2017-03-10,9.093233502262188e-39,1.0,2.601746649011708e-24,7.004603598968703e-32
2017-03-13,9.431779938042655e-41,1.0,4.7349092446409263e-26,1.601012570407419e-17
2017-03-14,8.279400116328215e-37,1.0,7.330532962719104e-22,6.275624012956268e-18
2017-03-15,3.407779495289378e-39,1.0,8.792215574000126e-25,4.334771691203122e-18
2017-03-16,1.0383615016597562e-33,1.0,1.2474049230951961e-18,4.296458796025857e-23
2017-03-17,4.98977499564591e-33,1.0,6.498698831547858e-18,1.177209753658619e-16
2017-03-20,7.238293022292059e-41,0.9999999999999893,9.571350235022022e-27,1.0842946739727263e-14
2017-03-21,6.823906284594934e-40,0.9999999411919925,3.9696531656262033e-25,5.8808007006065866e-08
2017-03-22,4.404502707265481e-42,0.9999999690548376,3.77574149784119e-27,3.094516273875595e-08
2017-03-23,3.0360865979886665e-41,0.9999410178127348,4.71756360840848e-26,5.89821872652924e-05
2017-03-24,7.29413447511556e-41,0.9999999998541576,2.2405993044681645e-25,1.4584236102061385e-10
2017-03-27,2.134437816186149e-37,0.999999980776707,4.888174623020215e-21,1.9223293169852136e-08
2017-03-28,4.3964299985471714e-41,0.999998745035852,1.899296069198192e-25,1.254964147772684e-06
2017-03-29,1.0317400509031353e-38,0.9999999995278799,1.1312875658230753e-22,4.721210713780881e-10
2017-03-30,4.09915305176105e-37,0.9999998940311914,1.6256956249424488e-21,1.05968808034125e-07
2017-03-31,4.494856128529945e-36,0.9999999999881908,2.0666022880875134e-19,1.1810717463549404e-11
2017-04-03,2.8355108464156738e-42,0.9999999987084287,1.0855848398460275e-25,1.2915710515186517e-09
2017-04-04,3.727765960754107e-44,0.9999667311838276,6.103676298208413e-27,3.326881617283278e-05
2017-04-05,1.2689851796291501e-37,0.9999999978985059,4.6094702383202304e-20,2.1014942939773754e-09
2017-04-06,3.908952935064559e-43,0.999999999995314,3.1921900167821905e-25,4.685796380383647e-12
2017-04-07,8.757171280443714e-42,0.9999984880017694,1.6935382559660936e-22,1.5119982302389745e-06
2017-04-10,3.5168095743831922e-43,0.9996983692226583,1.2100022844791713e-22,0.0003016307773414142
2017-04-11,1.6715188103926648e-78,0.0343538780051319,4.3480628136586776e-58,0.9656461219948687
2017-04-12,1.786777006367259e-76,0.0002795083575192875,1.7266111654498812e-56,0.9997204916424814
2017-04-13,8.927553070945978e-79,3.215546259970792e-05,8.354833079289622e-59,0.9999678445374007
2017-04-14,9.736474750016858e-70,0.0050462409374501995,2.7615756357554945e-51,0.9949537590625505
2017-04-17,5.915278494339122e-70,0.001148740917640907,4.895924907097768e-51,0.9988512590823586
2017-04-18,1.6408301448161846e-65,0.053555861138725666,5.236132185271152e-45,0.9464441388612735
2017-04-19,3.690645412853076e-67,0.011373013437229025,2.145336416876601e-46,0.9886269865627717
2017-04-20,7.797745679157721e-63,0.08011351837401832,1.2544053414396206e-42,0.9198864816259821
2017-04-21,2.7888248537452928e-64,0.024089399707175246,4.796864463824325e-42,0.975910600292825
2017-04-24,4.720395505579289e-66,0.6161200219582569,4.520480658722068e-44,0.3838799780417416
2017-04-25,5.9777184080228965e-81,0.00260983713297312,5.15782146544957e-59,0.9973901628670265
2017-04-26,1.002530273918345e-74,0.0026260865479149783,3.0108561160612957e-52,0.9973739134520858
2017-04-27,4.796361119987496e-70,0.011146870352641594,7.163127951720675e-48,0.988853129647358
2017-04-28,1.755185214606774e-70,0.006558441543922723,3.2140336434118347e-48,0.9934415584560782
2017-05-01,2.7667072317965376e-79,0.00046129907610066757,6.348744715352058e-57,0.9995387009238988
2017-05-02,3.660911501288867e-73,0.0005184777494747913,1.5107338256339976e-50,0.9994815222505243
2017-05-03,4.5996025655739e-76,0.000602782947631346,1.6597204638306307e-53,0.9993972170523678
2017-05-04,1.1448725308560434e-75,0.001199027410757214,5.3288283746693675e-53,0.9988009725892428
2017-05-05,2.797078305773261e-68,0.020696016420858557,3.773943176661177e-45,0.9793039835791421
2017-05-08,1.973311822016082e-76,0.002406254043850553,7.630513583209154e-52,0.9975937459561502
2017-05-09,5.253193819939823e-78,9.710062106332235e-05,7.638872431043903e-51,0.9999028993789367
2017-05-10,6.553782121933524e-76,0.0013904183325725457,6.132190296845759e-49,0.9986095816674277
2017-05-11,8.266651169046171e-77,0.00030478719654563485,1.1989867115654286e-49,0.9996952128034546
2017-05-12,5.687480269774255e-85,2.18029163042457e-05,3.1045336912274596e-57,0.9999781970836954
2017-05-15,4.699848277538733e-81,8.451214307621976e-05,1.7865498195310057e-50,0.9999154878569236
2017-05-16,1.194419684453046e-86,1.5590444260055116e-05,4.351822241184878e-55,0.9999844095557392
2017-05-17,8.239318907845904e-81,1.9575575026629765e-05,2.1351169891227957e-50,0.9999804244249733
2017-05-18,1.2392948768509182e-90,5.907061764582534e-06,8.532699926268754e-60,0.9999940929382352
2017-05-19,7.382016263087049e-78,0.0008077502406140504,4.514536993893002e-47,0.9991922497593864
2017-05-22,6.617886883801845e-80,4.3881389623429354e-05,5.999179052505335e-48,0.9999561186103766
2017-05-23,8.852720704671428e-86,2.765736598743693e-05,5.792730274472812e-54,0.9999723426340125
2017-05-24,1.608890943362102e-87,1.9683262180835383e-05,1.4631250081415619e-55,0.9999803167378198
2017-05-25,4.581748126486151e-88,2.856269364024186e-06,5.909724819274388e-55,0.9999971437306356
2017-05-26,1.7338987197146127e-85,5.6447039056527655e-06,1.0288200118151372e-49,0.9999943552960949
2017-05-29,5.617721638139771e-88,3.738449127619775e-06,1.568828259567205e-50,0.9999962615508726
2017-05-30,1.356833545339564e-86,6.216072949282648e-06,1.3009223461841794e-49,0.9999937839270514
