date,0,1,2,3,4
2018-09-06,2.3013890224698375e-19,0.9999999999583888,7.273721604093656e-32,4.161195711394925e-11,3.1956084829628765e-39
2018-09-07,1.155672467897117e-21,0.9999981718140822,3.837740796804499e-33,1.8281859184447565e-06,6.094163128786151e-42
2018-09-10,9.729168998315698e-22,0.9999999999493383,4.963289087564515e-33,5.0660433947203745e-11,6.430993224386277e-41
2018-09-11,3.856497133429099e-24,0.9999998932950745,1.4454119910953397e-35,1.0670492589221318e-07,4.535007071217827e-44
2018-09-12,2.3519281070968902e-27,0.9999867533012918,3.845101556774023e-40,1.3246698707870787e-05,2.10150126149914e-47
2018-09-13,3.907150107847993e-19,0.9999999999999787,1.5772608350313435e-31,2.0282060334481326e-14,4.1226968477949185e-40
2018-09-14,1.462912319105122e-26,0.9999999823105129,4.580687861960854e-40,1.7689486883801774e-08,5.769905917114491e-48
2018-09-17,1.1056975198771836e-25,0.9891437768414375,7.363230383471903e-39,0.010856223158562975,5.781274391057422e-47
2018-09-18,8.622911266607456e-24,1.0,1.0993946930989484e-44,1.1049793930899357e-62,1.5423025069881924e-50
2018-09-19,0.9991203883471054,0.0008796116488339101,4.060611800191784e-12,8.677023570982804e-60,1.7350158921474419e-19
2018-09-20,0.9999627142958419,3.728566805034606e-05,3.61064211854822e-11,1.2866676303835023e-62,2.0525551046743412e-19
2018-09-21,0.9991315933613372,0.0008684066097649868,2.8896542529305335e-11,2.4762406414155954e-54,2.74771187433581e-19
2018-09-24,0.9999434854575017,5.6514519516938815e-05,2.2982266488758784e-11,3.049951943276923e-64,6.133201144866357e-19
2018-09-25,0.9997087693781056,0.00029123058049220884,4.14038555313965e-11,1.2531604997974327e-59,2.0441976825658423e-18
2018-09-26,0.999985884570654,1.4113461170521637e-05,1.9681742176721496e-09,7.19460370727851e-70,5.159522439488143e-19
2018-09-27,0.9999991000744827,8.987035150290533e-07,1.222003702873592e-09,5.143451953817558e-76,4.955717406457669e-19
2018-09-28,1.0,5.693012227755056e-21,1.4123517701672525e-17,2.441809348044935e-157,7.059812069747818e-19
2018-10-01,0.9999999995856328,4.143655665424539e-10,1.2326935689092023e-17,3.057945599720379e-95,4.581318281425882e-20
2018-10-02,1.0,4.002678099858997e-17,2.296564566475534e-18,1.969333837088046e-140,2.4072910392285677e-20
2018-10-03,0.9999999999997229,2.784146754343937e-13,6.526854878353548e-18,5.94647455870697e-115,1.3589459740463188e-19
2018-10-04,0.999999999999936,2.4228155546425045e-17,6.544426044065795e-14,2.4674611012824085e-142,1.864532042769029e-17
2018-10-05,0.9999999999719478,2.4372713237602966e-11,2.919257482410532e-12,4.843110115977022e-95,7.590186381964924e-13
2018-10-08,0.9999999507181284,4.928073269356404e-08,2.8924697285903284e-13,1.3422520006735946e-75,8.493531706662987e-13
2018-10-09,0.9999993804189097,6.19578439872985e-07,8.093301325906778e-13,2.3425012499213987e-70,1.8400709642973645e-12
2018-10-10,0.9999999999990052,1.1830216408074344e-14,1.8752585176028187e-16,1.2067029025321948e-118,9.831403099437835e-13
2018-10-11,0.9999999482156219,5.16074143377836e-08,2.1614889066302884e-14,3.0769614037458167e-80,1.769404601686339e-10
2018-10-12,5.884392383347896e-60,1.0,1.7277865772928475e-87,2.677162663074761e-21,1.393661520302993e-77
2018-10-15,1.052687274222995e-38,1.0,1.8595230936299706e-58,4.1209224029554427e-16,8.214399688691994e-51
2018-10-16,3.0297139751651136e-35,1.0,1.6232373054578963e-54,1.0669482320609792e-15,8.607507116122727e-47
2018-10-17,8.398453192441108e-46,0.015916585192763264,9.82065963111728e-66,0.9840834148072352,8.991344580727334e-58
2018-10-18,1.7674370312338824e-49,0.00021628621371424427,1.1550753289973738e-69,0.9997837137862864,6.574379717912686e-62
2018-10-19,1.0546050129243949e-45,0.004231539769913864,7.934288130171994e-66,0.9957684602300875,9.134173105557616e-58
2018-10-22,1.1333398967002991e-50,0.008670074295269323,7.724483492922351e-72,0.9913299257047297,4.3664024945559124e-63
2018-10-23,2.7546468390683743e-45,0.004444400443975837,1.9502285790470348e-65,0.9955555995560241,8.82809592256307e-58
2018-10-24,1.5113975657729883e-42,0.006583384180157273,7.3870203887078955e-62,0.9934166158198435,1.725955920511342e-54
2018-10-25,7.441096643953416e-52,0.07324918437017144,1.0069987174459525e-72,0.9267508156298271,1.9073442660120923e-64
2018-10-26,4.0950644355109095e-52,5.302797793702212e-06,2.7864903277666245e-74,0.9999946972022062,4.0727540564641306e-67
2018-10-29,5.0230058897777694e-43,0.001044111771529684,1.9135400563999277e-64,0.9989558882284703,1.7533306157877578e-57
2018-10-30,4.0968629755009107e-48,0.0002701185252143722,5.06572339749298e-70,0.9997298814747856,3.3272993568550514e-62
2018-10-31,2.2806089787159965e-47,0.00020781928768495212,4.778280458637089e-69,0.9997921807123152,2.0026375125510998e-61
2018-11-01,9.898229714678743e-45,0.0011842066763886022,1.2120813691697373e-66,0.9988157933236111,3.7332266527186797e-59
2018-11-02,6.507475016984602e-47,0.0002608234348739626,3.070051190478827e-69,0.9997391765651255,6.8012035759250785e-62
2018-11-05,1.1234711022600383e-56,1.8646428719168884e-05,7.174097520274525e-81,0.9999813535712808,7.153969208292286e-73
2018-11-06,4.229641600912103e-46,0.00022821049447476337,1.7680096685228454e-69,0.9997717895055246,8.737541958566967e-63
2018-11-07,1.3780480467688977e-44,2.9431652593289376e-07,3.5274790848684013e-71,0.999999705683474,8.260259683781956e-65
2018-11-08,4.4312857282788405e-60,3.1073820738937527e-07,6.468253835800991e-90,0.9999996892617918,1.1095825154071454e-81
2018-11-09,1.7227673171864058e-57,4.142302263938558e-08,2.5587873085499616e-86,0.9999999585769777,1.0945926579803133e-78
2018-11-12,1.3716885165207345e-49,1.868009369201386e-07,4.329316662903388e-78,0.9999998131990623,3.767669733170717e-71
2018-11-13,2.0774961589894863e-48,8.32652994616651e-07,8.133584596889925e-77,0.9999991673470048,4.0801594259187167e-70
2018-11-14,5.1462654164905864e-51,2.1635493680220386e-06,1.7569585804713708e-79,0.9999978364506311,7.936076586292936e-73
2018-11-15,2.0787709029349993e-50,8.385363417116956e-08,1.3888507684435145e-78,0.9999999161463665,2.9176593350509234e-72
2018-11-16,1.833381611779904e-47,2.207879555980463e-07,3.8465433271772754e-76,0.9999997792120444,6.46655088229415e-70
2018-11-19,2.981938755206151e-51,2.7830399742231923e-08,1.0442303590389975e-80,0.9999999721696001,2.003876014388246e-74
2018-11-20,4.205907610020016e-54,6.467087954100826e-06,9.926970959926749e-85,0.9999935329120473,5.477232606569564e-78
2018-11-21,2.0206062180493647e-57,3.072262989372104e-08,4.016337845218406e-88,0.9999999692773707,1.263206255664821e-80
2018-11-22,2.3921699090133713e-51,3.1145114433344873e-07,3.094504174502484e-81,0.9999996885488566,1.786834870489056e-74
2018-11-23,1.434568291570482e-44,8.027405158822756e-07,2.3908441338463332e-73,0.9999991972594848,2.276974919398736e-67
2018-11-26,2.966958302978106e-50,7.17632547974783e-08,1.4173876757139227e-79,0.999999928236745,1.1751062872411758e-73
2018-11-27,3.5580477898571386e-53,2.121535583759262e-08,1.6226332952394466e-84,0.9999999787846436,2.450781231468282e-78
2018-11-28,2.2004332401120318e-45,1.4515539332901785e-07,9.432812697098901e-76,0.9999998548446064,7.190327295888119e-71
2018-11-29,4.728258631841222e-54,7.001990891926784e-09,2.4628294585415757e-85,0.999999992998009,8.258283733068123e-80
2018-11-30,2.3641983950240598e-51,5.591278403941786e-09,1.408392528958913e-82,0.9999999944087214,1.3895501035553598e-77
2018-12-03,4.640621695862142e-58,2.0474136866508034e-09,1.3206843047791556e-91,0.9999999979525871,1.911990490060459e-86
2018-12-04,2.2390243011246628e-48,5.291691164990248e-08,3.092870357588089e-81,0.9999999470830879,5.479452260066783e-77
2018-12-05,1.8888348346493174e-48,4.8416765431929114e-09,1.1127733910297585e-80,0.9999999951583227,5.75131450668915e-76
2018-12-06,3.809845949711114e-46,3.3351123389965295e-08,5.435266417513882e-78,0.999999966648876,1.2980994838042255e-73
2018-12-07,7.822927333599479e-54,2.106000896782758e-08,3.760764918861061e-87,0.9999999789399914,6.117552960908848e-82
2018-12-10,1.7488221952715226e-52,3.041805268046394e-09,2.770991148170841e-85,0.999999996958195,2.27962795998767e-80
2018-12-11,2.2935345872156277e-56,1.2116931115118782e-08,4.797892281462087e-88,0.9999999878830687,7.597666070070866e-84
2018-12-12,4.426395422992517e-45,1.1121249737967022e-06,3.969215571556693e-76,0.9999988878750268,1.0016506378232298e-73
2018-12-13,1.2414282329339043e-59,2.1103101983557492e-08,1.0380068999163537e-92,0.9999999788968987,1.856738299531744e-88
2018-12-14,4.651633844435223e-50,2.0849354498353837e-08,2.0167439350342495e-81,0.999999979150646,2.752880692225669e-78
2018-12-17,1.0654748033403427e-46,1.6617816224364927e-07,3.933293096761926e-77,0.9999998338218385,2.0930728961206456e-74
2018-12-18,4.072931577968537e-55,1.3050341071775982e-06,1.2113680478357311e-86,0.9999986949658932,1.452544060080488e-82
2018-12-19,6.731432918130813e-52,2.673679663343881e-07,6.681206066771185e-84,0.9999997326320342,2.6296838619475034e-79
2018-12-20,1.0490969016787958e-56,4.1074179844750645e-07,7.077581515927734e-90,0.9999995892582012,1.266366447652729e-85
2018-12-21,5.517540219655013e-48,0.00019109207989551245,2.1254539099717854e-71,0.999808907920104,3.749199878744405e-76
2018-12-24,3.423908355826756e-40,0.003927911005961157,4.687889246458689e-62,0.996072088994039,4.818657301101525e-68
2018-12-25,4.609958752585347e-49,0.0004976359789951196,7.709086765710109e-72,0.9995023640210053,9.672782576010987e-80
2018-12-26,1.1610018679955038e-40,0.0029785485053812804,1.3986114599986382e-62,0.9970214514946171,3.7207357955435426e-71
2018-12-27,5.973691955714116e-57,1.0166436055249351e-06,9.755511616098347e-91,0.9999989833563933,1.6608544118271896e-98
2018-12-28,1.0050461571568807e-47,2.618979585851692e-05,2.130300416399327e-79,0.9999738102041401,8.56208625764058e-93
2018-12-31,2.9810988422782817e-41,4.679195285445621e-05,2.1436583829676276e-71,0.9999532080471472,1.9066682173418578e-85
2019-01-01,3.3394413635522907e-41,1.0008593752186254e-05,2.3657315422851343e-72,0.999989991406249,3.883053757260803e-86
2019-01-02,8.17570764190393e-53,1.0431834920600564e-05,1.8410637791756735e-74,0.9999895681650791,4.666013494402923e-94
2019-01-03,1.3315638826008042e-46,3.5449108535983246e-05,2.6076833318186336e-67,0.9999645508914641,2.8536716726452795e-86
2019-01-04,2.4160933996682954e-44,5.829511305569598e-06,2.4551296538314792e-64,0.9999941704886942,8.876251639076944e-84
2019-01-07,4.2957601416950384e-45,2.1433096996717945e-05,2.1298943410425035e-65,0.9999785669030036,3.812005328789609e-84
2019-01-08,2.5313034428295817e-46,8.076477717235952e-05,3.1276333052489286e-67,0.9999192352228278,7.584774290308457e-86
2019-01-09,1.0978554370081377e-54,4.5860001623752136e-05,3.463697409188979e-77,0.9999541399983768,1.5395784236567495e-94
2019-01-10,1.0842685202300695e-55,3.161406871629143e-05,8.71357445168158e-78,0.999968385931284,1.4893006420337127e-94
2019-01-11,3.8144115252787604e-48,0.00027931985138796185,8.505428820573724e-70,0.999720680148612,2.6782573921791305e-87
2019-01-14,8.447056417791926e-31,0.9999999999999183,9.859041527168277e-54,8.186467740936134e-14,9.164225216184693e-70
2019-01-15,5.340991466810276e-26,0.9984019225200716,2.2794839037359594e-45,0.0015980774799277345,4.009989460893711e-62
2019-01-16,7.291646002870937e-23,0.9999999999999396,2.3047071633455303e-41,5.940428814199332e-14,6.740710614738485e-58
2019-01-17,1.6818164151881846e-21,1.0,3.3803347546658347e-39,2.7747621604774183e-22,2.706607883933996e-52
2019-01-18,3.3295027281630027e-20,1.0,1.2407092142094887e-38,1.2494182568667984e-19,1.1982600191051012e-52
2019-01-21,6.3072368655784335e-21,1.0,6.169002037253992e-41,2.661824481538996e-20,2.5802443240932353e-53
2019-01-22,9.437486876271926e-21,1.0,3.4348345815891005e-41,7.379764989450204e-22,4.671286615400227e-53
2019-01-23,1.7598644333490006e-25,0.9999999999999716,2.6280840918618355e-46,2.784602015577959e-14,2.47393185605209e-57
2019-01-24,1.186475192194533e-20,0.9999999999971365,1.1137741272041461e-39,2.8640996924322002e-12,2.294282628221041e-50
2019-01-25,4.546652351846342e-22,0.9999999996736797,2.123647774989542e-40,3.263185487487465e-10,8.868571889058556e-51
2019-01-28,3.2816097169188126e-25,0.9999999999987814,2.833652984736719e-45,1.2171920357331373e-12,5.968183469138352e-55
2019-01-29,9.327542566098505e-22,0.999999999996902,1.7653744531340612e-40,3.099553271196523e-12,1.6927412434670259e-50
2019-01-30,2.132819526927595e-21,0.9999999999901767,6.3863868427052046e-40,9.823317548850706e-12,5.9168173116304556e-49
2019-01-31,1.710803817416036e-20,0.9999999996526903,3.10073995923964e-38,3.473098578483873e-10,3.6096070659478646e-47
2019-02-01,9.653872010857735e-20,1.0,1.2716613835072742e-36,6.823943608056073e-16,1.6705462947057732e-45
2019-02-04,4.6887614119913903e-20,0.9999999999947349,9.74216566960672e-37,5.265549490636795e-12,1.9451701530535012e-45
2019-02-05,4.0581518283552927e-20,0.999999997734971,3.4711497973394076e-36,2.265028591044228e-09,4.19658631257396e-45
2019-02-06,5.164641122517707e-28,0.9795728044266692,1.194904987463142e-45,0.020427195573330757,6.228696129351995e-54
2019-02-07,2.054255499579141e-24,0.999999431556306,1.3893131077588282e-41,5.684436951425826e-07,3.500823206234038e-50
2019-02-08,4.1022298143998305e-26,0.9999999999081979,3.041933229327279e-43,9.180156869185284e-11,7.39189680689832e-51
2019-02-11,1.6428573213111872e-23,0.9998417618483826,1.4422894991660867e-40,0.00015823815161883687,7.345692387683112e-48
2019-02-12,7.194701992474533e-23,0.9999999961513559,1.3755064762507422e-39,3.8486451164392655e-09,9.635337456926262e-46
2019-02-13,1.5927647781175107e-19,0.9999999999989022,4.739902298434481e-36,1.0972221514113196e-12,5.909301740020319e-43
2019-02-14,1.0576847101704166e-26,0.999949486189135,3.448005213935242e-45,5.051381086608149e-05,8.765380256179891e-52
2019-02-15,2.726948695616674e-22,0.9999932944671711,1.374093759028398e-39,6.705532828666547e-06,6.579844516427688e-47
2019-02-18,7.285830044370044e-25,0.999999946118821,8.377882445293825e-43,5.388118051615545e-08,3.21771373912863e-49
2019-02-19,3.428684406977597e-24,0.9999875853959387,3.990102119702909e-42,1.2414604062958047e-05,1.9552936456983383e-49
2019-02-20,1.1951630005078016e-21,0.9994441058923361,2.1314142269938124e-39,0.0005558941076634296,8.64942528046516e-47
2019-02-21,1.2295580196427184e-29,0.5396824983518267,1.1064339037150193e-48,0.46031750164817276,2.074729871829364e-55
2019-02-22,5.244108789664507e-25,0.9968186545080037,1.5873545617069176e-43,0.0031813454919958333,3.97733666496384e-50
2019-02-25,1.8297276033874875e-23,0.9999976441186438,1.7059346601394145e-42,2.3558813556372407e-06,6.729632826859644e-49
2019-02-26,1.4517592128856822e-20,0.9999976674239894,4.7510521274288935e-39,2.3325760104592637e-06,4.512156936023532e-46
2019-02-27,8.647083830916388e-27,0.997413564104654,2.3234770851006154e-46,0.002586435895346989,1.9085792574521643e-52
2019-02-28,1.5392419270096497e-19,0.9999999999841371,5.193790253505332e-38,1.5861547904915937e-11,5.657635048365609e-44
2019-03-01,1.264393907177897e-16,0.9999999999999041,1.383094141669248e-34,9.73463861416092e-14,4.2605827161762666e-41
2019-03-04,1.0371719234832847e-17,0.9999999999998046,4.112962657354188e-35,1.9677587358190742e-13,5.2393514111127746e-42
2019-03-05,3.605211693237962e-24,0.9999999441544867,1.0558727116768063e-42,5.5845514006372745e-08,6.069851391677943e-49
2019-03-06,2.2180595894105556e-19,0.9999999999988134,1.4190677638769789e-36,1.186344542691584e-12,2.828806262200371e-43
2019-03-07,1.702854386439785e-26,0.9999999962898869,4.085428889298824e-45,3.7101114352844877e-09,6.793890518831837e-50
2019-03-08,3.2828782317545604e-18,1.0,2.4284059662792717e-36,7.639737385061548e-20,1.020230523873038e-40
2019-03-11,1.596280797194629e-20,0.9999999999999964,8.935778395227363e-39,2.7372602225810422e-15,3.853559273461571e-43
2019-03-12,6.54231676411503e-24,0.9999999999981561,3.3800479322945656e-43,1.8421789631004814e-12,2.0104626235239537e-47
2019-03-13,1.7653080162961604e-51,0.9996146971545425,6.062834464947537e-76,0.0003853028454574786,8.063884755744239e-78
2019-03-14,1.063306328686714e-39,0.9985368891482016,1.9790575071926598e-61,0.0014631108517997916,9.02753816233912e-64
2019-03-15,8.0774009708623e-40,0.07632191564987827,1.3178543523757888e-60,0.9236780843501216,4.5901380697778117e-63
2019-03-18,1.790055354786633e-46,0.004570506459230579,5.2638960970509875e-68,0.9954294935407685,3.242197254721481e-70
2019-03-19,6.6632326825363636e-49,5.55233620472287e-05,1.6195128703276807e-70,0.9999444766379524,6.254087233702996e-73
2019-03-20,1.2056289502992252e-43,0.002146903431587633,5.354934214155703e-65,0.9978530965684118,5.446259401802999e-67
2019-03-21,5.070795640141485e-43,0.0005842862524060083,3.750276313361299e-64,0.9994157137475947,2.8231959965903407e-66
2019-03-22,6.942660969173983e-44,0.0006782154942688652,5.6709256259861635e-65,0.9993217845057312,4.263100092095483e-67
2019-03-25,2.2064572878261937e-51,2.7829415610741298e-05,1.51190306094358e-73,0.9999721705843885,3.637388486453729e-75
2019-03-26,1.5760754459111137e-47,2.1556073938306092e-05,4.035988369671574e-69,0.9999784439260613,4.283371203165359e-71
2019-03-27,1.4150239246980026e-43,0.0001224875684146722,4.1725156817714415e-65,0.9998775124315857,3.650220716130574e-68
2019-03-28,1.4546812429123044e-55,0.00010036556108248789,1.0565571308023107e-79,0.9998996344389173,2.904944476782677e-81
2019-03-29,1.1830496293707365e-51,1.7580003294017173e-05,8.428863674367069e-75,0.9999824199967063,8.137115845794828e-76
2019-04-01,4.977942189432065e-56,6.930487621300013e-05,3.545351774181094e-80,0.9999306951237877,4.930329461014882e-81
2019-04-02,2.0974716474026157e-50,0.00010861201020591533,1.3802075612376682e-73,0.9998913879897937,3.500265323838778e-75
2019-04-03,8.608329012111906e-46,3.6827999192054995e-05,1.6658503463019988e-68,0.9999631720008081,1.9527595667863062e-70
2019-04-04,1.1504920314302373e-52,0.002807114801801195,3.2210042322294087e-77,0.9971928851982002,1.133144066927483e-77
2019-04-05,9.19573373634716e-48,0.0004552737654174885,3.845595852165822e-72,0.9995447262345819,1.0687318216644761e-72
2019-04-08,8.263557846999745e-57,0.00012168635113090427,5.875053199722101e-82,0.9998783136488694,2.2166372607410595e-82
2019-04-09,7.672706833705657e-45,0.010730994461957051,1.3046434086594586e-69,0.9892690055380414,4.039550495627261e-71
2019-04-10,1.2103217407572212e-43,0.0005685807187972937,1.5514550072847593e-67,0.9994314192812033,1.9205355013749988e-69
2019-04-11,4.099508944949236e-50,7.871498578351835e-06,1.6730646999088297e-74,0.9999921285014225,3.5926671564246343e-78
2019-04-12,2.6378860819998586e-47,6.44664454891683e-06,2.133273939469102e-71,0.9999935533554519,9.842295920894955e-76
2019-04-15,1.7222845717906432e-57,6.458210493376579e-06,2.3924989323505403e-82,0.9999935417895073,1.0566940319229553e-86
2019-04-16,1.643941951960881e-154,1.0,1.9858541020408414e-231,1.0838453527951615e-94,3.5017556477820355e-225
2019-04-17,0.999999998865853,1.134068839129176e-09,7.987887247735744e-14,1.6144572450005394e-82,2.8216343206205194e-26
2019-04-18,0.9997316982279683,0.0002683017692137623,2.816314888335449e-12,8.607063398355176e-55,3.4871214982188307e-25
2019-04-19,0.9999999390064344,6.099328385184554e-08,2.8277604380435807e-13,4.391372540662342e-81,9.11422533428424e-25
2019-04-22,0.9999150228859521,8.497711396775041e-05,7.88010011005634e-14,3.188024822192555e-60,1.1928295237580644e-26
2019-04-23,0.9999960580536144,3.941946255401087e-06,1.3139640718026105e-13,9.200039113466163e-67,9.130419496495062e-27
2019-04-24,1.0,7.861367408362242e-16,1.706622593202934e-16,2.730480394274059e-130,1.0387101179784776e-22
2019-04-25,0.9999999999999076,1.6302130719390105e-19,9.244168060888653e-14,1.73333575724551e-145,8.615589480410394e-23
2019-04-26,0.9999999999999716,1.0967934246986704e-14,1.5704590901609616e-14,1.2864309188159263e-118,6.85670343809217e-24
2019-04-29,0.9999999999932818,6.668294118301571e-12,4.967001793742526e-14,5.403041262151009e-100,3.1874745775996924e-24
2019-04-30,0.9999999999964508,3.129677521541329e-12,4.199856769499e-13,1.709766412015925e-102,5.052646748014238e-23
2019-05-01,0.9999999987180779,1.2681720327832631e-09,1.3751576775108864e-11,3.6356908323382633e-88,1.9300680244058708e-19
2019-05-02,0.9999999999660183,7.04239479700934e-13,3.327698209082015e-11,3.908849964232969e-103,2.339657249140226e-17
2019-05-03,0.9999999872073603,1.2774532222503169e-08,1.8106917529325666e-11,7.878929510257898e-79,3.112903428651303e-16
2019-05-06,0.9999999627022127,3.724218145645685e-08,5.5604244303225725e-11,2.710401156559967e-74,1.7622718205158885e-16
2019-05-07,0.9999999999575806,6.37394327136832e-13,4.1782458345205715e-11,8.712385906988928e-104,2.647733931673532e-16
2019-05-08,0.9999999997511573,1.7949590412716937e-10,6.934568630490826e-11,4.182227665203114e-88,1.3047825735318726e-16
2019-05-09,0.9999999991406519,8.448496055491722e-10,1.4179752739106672e-11,5.256307601940558e-88,3.191537389127651e-13
2019-05-10,0.9999999942269753,5.724189127580903e-09,4.789898198409362e-11,7.424161489707057e-85,9.360874491569384e-13
2019-05-13,0.9999995607135373,4.391546966525672e-07,1.2832920399020323e-10,6.96450597908842e-72,3.437016183107996e-12
2019-05-14,0.9999999914839002,8.472490825583603e-09,4.0497036757517934e-11,1.7207896229455214e-80,3.1116848600413994e-12
2019-05-15,0.9999999995978435,2.0093308755036305e-13,3.9634849035656207e-10,8.453684747002776e-107,5.605909339085665e-12
2019-05-16,0.9999999977725764,3.9563294560905246e-11,2.115723399874231e-09,2.599707984089405e-85,7.213635470132025e-11
2019-05-17,0.9999988163988901,1.182627769221456e-06,9.16213587015077e-10,4.528510679831507e-63,5.712825954098312e-11
2019-05-20,0.9999999981204866,7.53265599367866e-11,1.7888343425897602e-09,6.166420463201111e-86,1.5353821527664054e-11
2019-05-21,0.9999999785425049,2.052424406885833e-08,9.291874344446284e-10,1.0393322284223312e-76,4.062255908036501e-12
2019-05-22,0.999991957729711,4.275364579598529e-12,8.04136193949521e-06,8.43221936584578e-106,9.04074582792426e-10
2019-05-23,0.9996043175143643,1.2643611942797377e-13,0.000395682229526763,2.4460818736258855e-120,2.559815553785795e-10
2019-05-24,0.9313878700342167,3.820456310653256e-10,0.06861208532083177,2.793789590830973e-102,4.426290488778375e-08
2019-05-27,0.9994292246491896,1.299121010422675e-16,0.0005707437203065229,3.0088059131220396e-141,3.1630503374899956e-08
2019-05-28,0.9997993931915239,9.236061433532435e-11,0.00020060153875067923,1.5239913424053566e-108,5.177363018513714e-09
2019-05-29,0.9987216245008327,1.0597835344912582e-09,0.001278324873617929,4.915907305653516e-94,4.956576545174182e-08
2019-05-30,0.9012219083179681,1.576210453375747e-08,0.09877793350389205,6.0571470553562495e-83,1.4241603470650315e-07
2019-05-31,0.9994542854889567,6.83570927310662e-21,0.00016662016694711743,2.553880916708797e-170,0.00037909434409727385
2019-06-03,0.9999320270638873,2.4703380707090714e-16,5.9923218373752304e-05,1.2458204754604065e-149,8.049717739846744e-06
2019-06-04,0.9999736412763007,3.742751137180786e-12,2.0564976963777088e-05,3.2357813246436067e-121,5.7937429935622525e-06
2019-06-05,0.999969295014198,2.7836384108784897e-12,5.738613816627174e-06,7.874956328263433e-119,2.496636920087023e-05
2019-06-06,0.9997069992618716,1.6402592567026533e-13,7.657877194842464e-05,4.438126381852679e-128,0.00021642196601691607
2019-06-07,0.9955063071888046,1.3876667186662884e-06,0.0025132401631877263,1.330912416996268e-63,0.001979064981287737
2019-06-10,0.9731944610694236,2.339465829951905e-10,0.017147189808756524,7.209445000806234e-88,0.009658348887872039
2019-06-11,0.9837931452528789,0.00014893540469925663,0.004252745969111453,1.7517588249410892e-53,0.011805173373309361
2019-06-12,0.9876989188603896,4.912477999884579e-06,0.006684058350832468,6.283792784331345e-61,0.005612110310777857
2019-06-13,0.9880324304708342,5.176985923488762e-10,0.0005101812557665165,7.642956073572535e-84,0.011457387755702297
2019-06-14,0.9792081310352653,3.2263890342016947e-12,6.0200001057728855e-05,7.173769829042522e-99,0.020731668960449576
2019-06-17,0.861408482668441,2.332007032845203e-08,1.2696305820773668e-05,3.3896548837664388e-77,0.13857879770566878
2019-06-18,0.9182687515424465,1.0672270176090036e-07,1.699146204246852e-05,1.4894408326056053e-72,0.08171415027280969
2019-06-19,0.6127543017565927,8.594232132277803e-10,0.00013578535302788723,8.747104834907992e-93,0.38710991203095485
2019-06-20,0.5374997725765124,1.0951273580875276e-10,0.00021879461644191885,5.975544675963107e-98,0.4622814326975344
2019-06-21,0.2403322836984015,6.862337535797148e-09,0.00026192950293963443,4.25726394678247e-89,0.7594057799363211
2019-06-24,0.1559448075559216,6.362993337230913e-10,4.799827317091569e-05,3.325978765709883e-96,0.844007193534607
2019-06-25,0.45288424286687823,3.7650313828195375e-06,6.416972358680864e-05,1.0505099379534678e-72,0.5470478223781526
2019-06-26,0.10087760890986394,2.1006772495291548e-07,3.380526259626106e-05,1.56503702071338e-73,0.8990883757598138
2019-06-27,0.22592328743933526,4.929911554746891e-10,0.003930287160432951,7.133454244612562e-97,0.7701464249072417
2019-06-28,0.7319511911292301,2.653961830286115e-10,3.0201444207025036e-05,2.9092112513527423e-108,0.2680186071611678
2019-07-01,0.2508988611844255,9.215608925983073e-12,7.668754101763576e-06,1.2451388174856472e-118,0.7490934700522561
2019-07-02,0.5932511618123469,3.9475876022194645e-24,3.713824910101183e-05,2.248900428200647e-204,0.4067116999385534
2019-07-03,0.7957226154204166,4.3582348091885995e-15,0.00823270879006964,1.6291790865822992e-156,0.1960446757895101
2019-07-04,0.48820191658890705,1.0995242761680172e-13,0.1622942583061078,1.1245383964766422e-143,0.34950382510487465
2019-07-05,1.3658159268862189e-65,1.0,9.155063239282125e-82,9.986498488960106e-54,4.78152078643247e-74
2019-07-08,2.2235867062253215e-46,1.0,1.2952874064505198e-53,1.9806666262180475e-38,1.4402677745836721e-47
2019-07-09,4.569595879938085e-43,1.0,9.858620164529647e-50,3.1856076367783875e-19,4.188172604634187e-44
2019-07-10,4.294052312233436e-45,0.999999138759351,1.5702866663028105e-52,8.612406492421045e-07,4.406432821049411e-46
2019-07-11,1.1687357608327553e-37,0.9995665260026748,2.4751961941180934e-45,0.0004334739973237458,4.5805020324332465e-40
2019-07-12,8.391228163238608e-41,0.9916299250598074,2.939034571013323e-48,0.00837007494019374,6.209590137442687e-43
2019-07-15,2.9170235480626517e-40,0.999401315923503,3.1703220140841573e-47,0.0005986840764978107,3.313040579960038e-42
2019-07-16,1.4797054097354504e-43,0.9991431120947666,7.023821704416056e-51,0.000856887905234201,1.200146666324192e-45
2019-07-17,4.878681765668146e-41,0.991210876343422,3.2208200581965715e-47,0.008789123656579037,2.5185524358171043e-43
2019-07-18,2.867634953196852e-40,0.9537252409536804,1.2180265456232922e-47,0.046274759046320516,2.891082336221606e-42
2019-07-19,1.282623249417127e-51,0.803004228258025,1.5200561518172166e-61,0.1969957717419751,1.9720965753712943e-54
2019-07-22,8.607847054949827e-48,0.8877295686140106,3.760413717367533e-57,0.11227043138599042,4.275864763344574e-50
2019-07-23,3.8097971177787596e-51,0.8643827898564583,3.682936407516455e-61,0.13561721014354208,7.33652311180064e-54
2019-07-24,1.359565519929298e-44,0.9220799793070876,1.3837535361271437e-53,0.07792002069291262,3.8256591174688263e-47
2019-07-25,1.765059117493225e-39,0.5392710829513049,3.523124285452985e-48,0.46072891704869523,8.049580750340884e-42
